station,date,element,value,city
USW00013904,20160220,WSF5,112,AUSTIN
USW00013904,20160220,WT01,1,AUSTIN
USW00013904,20160221,TMAX,222,AUSTIN
USW00013904,20160221,TMIN,178,AUSTIN
USW00013904,20160221,PRCP,0,AUSTIN
USW00013904,20160221,SNOW,0,AUSTIN
USW00013904,20160221,SNWD,0,AUSTIN
USW00013904,20160221,AWND,25,AUSTIN
USW00013904,20160221,TAVG,202,AUSTIN
USW00013904,20160221,WDF2,180,AUSTIN
USW00013904,20160221,WDF5,170,AUSTIN
USW00013904,20160221,WSF2,58,AUSTIN
USW00013904,20160221,WSF5,72,AUSTIN
USW00013904,20160221,WT01,1,AUSTIN
USW00013904,20160222,TMAX,211,AUSTIN
USW00013904,20160222,TMIN,144,AUSTIN
USW00013904,20160222,PRCP,0,AUSTIN
USW00013904,20160222,SNOW,0,AUSTIN
USW00013904,20160222,SNWD,0,AUSTIN
USW00013904,20160222,AWND,35,AUSTIN
USW00013904,20160222,TAVG,181,AUSTIN
USW00013904,20160222,WDF2,40,AUSTIN
USW00013904,20160222,WDF5,40,AUSTIN
USW00013904,20160222,WSF2,76,AUSTIN
USW00013904,20160222,WSF5,94,AUSTIN
USW00013904,20160222,WT01,1,AUSTIN
USW00013904,20160223,TMAX,167,AUSTIN
USW00013904,20160223,TMIN,89,AUSTIN
USW00013904,20160223,PRCP,290,AUSTIN
USW00013904,20160223,SNOW,0,AUSTIN
USW00013904,20160223,SNWD,0,AUSTIN
USW00013904,20160223,AWND,63,AUSTIN
USW00013904,20160223,TAVG,152,AUSTIN
USW00013904,20160223,WDF2,320,AUSTIN
USW00013904,20160223,WDF5,310,AUSTIN
USW00013904,20160223,WSF2,143,AUSTIN
USW00013904,20160223,WSF5,206,AUSTIN
USW00013904,20160223,WT01,1,AUSTIN
USW00013904,20160223,WT03,1,AUSTIN
USW00013904,20160224,TMAX,183,AUSTIN
USW00013904,20160224,TMIN,50,AUSTIN
USW00013904,20160224,PRCP,0,AUSTIN
USW00013904,20160224,SNOW,0,AUSTIN
USW00013904,20160224,SNWD,0,AUSTIN
USW00013904,20160224,AWND,43,AUSTIN
USW00013904,20160224,TAVG,112,AUSTIN
USW00013904,20160224,WDF2,350,AUSTIN
USW00013904,20160224,WDF5,350,AUSTIN
USW00013904,20160224,WSF2,98,AUSTIN
USW00013904,20160224,WSF5,125,AUSTIN
USW00013904,20160225,TMAX,206,AUSTIN
USW00013904,20160225,TMIN,-16,AUSTIN
USW00013904,20160225,PRCP,0,AUSTIN
USW00013904,20160225,SNOW,0,AUSTIN
USW00013904,20160225,SNWD,0,AUSTIN
USW00013904,20160225,AWND,38,AUSTIN
USW00013904,20160225,TAVG,103,AUSTIN
USW00013904,20160225,WDF2,20,AUSTIN
USW00013904,20160225,WDF5,30,AUSTIN
USW00013904,20160225,WSF2,94,AUSTIN
USW00013904,20160225,WSF5,116,AUSTIN
USW00013904,20160226,TMAX,183,AUSTIN
USW00013904,20160226,TMIN,6,AUSTIN
USW00013904,20160226,PRCP,0,AUSTIN
USW00013904,20160226,SNOW,0,AUSTIN
USW00013904,20160226,SNWD,0,AUSTIN
USW00013904,20160226,AWND,27,AUSTIN
USW00013904,20160226,TAVG,96,AUSTIN
USW00013904,20160226,WDF2,20,AUSTIN
USW00013904,20160226,WDF5,30,AUSTIN
USW00013904,20160226,WSF2,63,AUSTIN
USW00013904,20160226,WSF5,76,AUSTIN
USW00013904,20160227,TMAX,222,AUSTIN
USW00013904,20160227,TMIN,17,AUSTIN
USW00013904,20160227,PRCP,0,AUSTIN
USW00013904,20160227,SNOW,0,AUSTIN
USW00013904,20160227,SNWD,0,AUSTIN
USW00013904,20160227,AWND,36,AUSTIN
USW00013904,20160227,TAVG,109,AUSTIN
USW00013904,20160227,WDF2,170,AUSTIN
USW00013904,20160227,WDF5,180,AUSTIN
USW00013904,20160227,WSF2,94,AUSTIN
USW00013904,20160227,WSF5,112,AUSTIN
USW00013904,20160228,TMAX,250,AUSTIN
USW00013904,20160229,TMAX,256,AUSTIN
USW00013904,20160228,TMIN,100,AUSTIN
USW00013904,20160229,TMIN,161,AUSTIN
USW00013904,20160228,PRCP,0,AUSTIN
USW00013904,20160229,PRCP,0,AUSTIN
USW00013904,20160228,SNOW,0,AUSTIN
USW00013904,20160229,SNOW,0,AUSTIN
USW00013904,20160228,SNWD,0,AUSTIN
USW00013904,20160229,SNWD,0,AUSTIN
USW00013904,20160228,AWND,42,AUSTIN
USW00013904,20160229,AWND,39,AUSTIN
USW00013904,20160228,TAVG,161,AUSTIN
USW00013904,20160229,TAVG,194,AUSTIN
USW00013904,20160228,WDF2,190,AUSTIN
USW00013904,20160229,WDF2,190,AUSTIN
USW00013904,20160228,WDF5,200,AUSTIN
USW00013904,20160229,WDF5,180,AUSTIN
USW00013904,20160228,WSF2,112,AUSTIN
USW00013904,20160229,WSF2,72,AUSTIN
USW00013904,20160228,WSF5,143,AUSTIN
USW00013904,20160229,WSF5,107,AUSTIN
USW00013904,20160228,WT01,1,AUSTIN
USW00013904,20160229,WT01,1,AUSTIN
USW00013904,20160301,TMAX,278,AUSTIN
USW00013904,20160301,TMIN,106,AUSTIN
USW00013904,20160301,PRCP,0,AUSTIN
USW00013904,20160301,SNOW,0,AUSTIN
USW00013904,20160301,SNWD,0,AUSTIN
USW00013904,20160301,AWND,55,AUSTIN
USW00013904,20160301,TAVG,214,AUSTIN
USW00013904,20160301,WDF2,10,AUSTIN
USW00013904,20160301,WDF5,10,AUSTIN
USW00013904,20160301,WSF2,116,AUSTIN
USW00013904,20160301,WSF5,157,AUSTIN
USW00013904,20160302,TMAX,250,AUSTIN
USW00013904,20160302,TMIN,33,AUSTIN
USW00013904,20160302,PRCP,0,AUSTIN
USW00013904,20160302,SNOW,0,AUSTIN
USW00013904,20160302,SNWD,0,AUSTIN
USW00013904,20160302,AWND,46,AUSTIN
USW00013904,20160302,TAVG,149,AUSTIN
USW00013904,20160302,WDF2,180,AUSTIN
USW00013904,20160302,WDF5,180,AUSTIN
USW00013904,20160302,WSF2,98,AUSTIN
USW00013904,20160302,WSF5,125,AUSTIN
USW00013904,20160303,TMAX,278,AUSTIN
USW00013904,20160303,TMIN,94,AUSTIN
USW00013904,20160303,PRCP,0,AUSTIN
USW00013904,20160303,SNOW,0,AUSTIN
USW00013904,20160303,SNWD,0,AUSTIN
USW00013904,20160303,AWND,58,AUSTIN
USW00013904,20160303,TAVG,219,AUSTIN
USW00013904,20160303,WDF2,10,AUSTIN
USW00013904,20160303,WDF5,30,AUSTIN
USW00013904,20160303,WSF2,125,AUSTIN
USW00013904,20160303,WSF5,152,AUSTIN
USW00013904,20160304,TMAX,239,AUSTIN
USW00013904,20160304,TMIN,33,AUSTIN
USW00013904,20160304,PRCP,0,AUSTIN
USW00013904,20160304,SNOW,0,AUSTIN
USW00013904,20160304,SNWD,0,AUSTIN
USW00013904,20160304,AWND,22,AUSTIN
USW00013904,20160304,TAVG,145,AUSTIN
USW00013904,20160304,WDF2,180,AUSTIN
USW00013904,20160304,WDF5,200,AUSTIN
USW00013904,20160304,WSF2,58,AUSTIN
USW00013904,20160304,WSF5,81,AUSTIN
USW00013904,20160305,TMAX,250,AUSTIN
USW00013904,20160305,TMIN,89,AUSTIN
USW00013904,20160305,PRCP,0,AUSTIN
USW00013904,20160305,SNOW,0,AUSTIN
USW00013904,20160305,SNWD,0,AUSTIN
USW00013904,20160305,AWND,27,AUSTIN
USW00013904,20160305,TAVG,171,AUSTIN
USW00013904,20160305,WDF2,120,AUSTIN
USW00013904,20160305,WDF5,200,AUSTIN
USW00013904,20160305,WSF2,58,AUSTIN
USW00013904,20160305,WSF5,76,AUSTIN
USW00013904,20160305,WT01,1,AUSTIN
USW00013904,20160306,TMAX,256,AUSTIN
USW00013904,20160306,TMIN,117,AUSTIN
USW00013904,20160306,PRCP,0,AUSTIN
USW00013904,20160306,SNOW,0,AUSTIN
USW00013904,20160306,SNWD,0,AUSTIN
USW00013904,20160306,AWND,53,AUSTIN
USW00013904,20160306,TAVG,182,AUSTIN
USW00013904,20160306,WDF2,150,AUSTIN
USW00013904,20160306,WDF5,150,AUSTIN
USW00013904,20160306,WSF2,98,AUSTIN
USW00013904,20160306,WSF5,125,AUSTIN
USW00013904,20160306,WT01,1,AUSTIN
USW00013904,20160307,TMAX,256,AUSTIN
USW00013904,20160307,TMIN,178,AUSTIN
USW00013904,20160307,PRCP,0,AUSTIN
USW00013904,20160307,SNOW,0,AUSTIN
USW00013904,20160307,SNWD,0,AUSTIN
USW00013904,20160307,AWND,79,AUSTIN
USW00013904,20160307,TAVG,205,AUSTIN
USW00013904,20160307,WDF2,170,AUSTIN
USW00013904,20160307,WDF5,160,AUSTIN
USW00013904,20160307,WSF2,139,AUSTIN
USW00013904,20160307,WSF5,192,AUSTIN
USW00013904,20160307,WT01,1,AUSTIN
USW00013904,20160308,TMAX,278,AUSTIN
USW00013904,20160308,TMIN,200,AUSTIN
USW00013904,20160308,PRCP,30,AUSTIN
USW00013904,20160308,SNOW,0,AUSTIN
USW00013904,20160308,SNWD,0,AUSTIN
USW00013904,20160308,AWND,63,AUSTIN
USW00013904,20160308,TAVG,223,AUSTIN
USW00013904,20160308,WDF2,160,AUSTIN
USW00013904,20160308,WDF5,150,AUSTIN
USW00013904,20160308,WSF2,103,AUSTIN
USW00013904,20160308,WSF5,148,AUSTIN
USW00013904,20160308,WT01,1,AUSTIN
USW00013904,20160308,WT03,1,AUSTIN
USW00013904,20160309,TMAX,211,AUSTIN
USW00013904,20160309,TMIN,156,AUSTIN
USW00013904,20160309,PRCP,650,AUSTIN
USW00013904,20160309,SNOW,0,AUSTIN
USW00013904,20160309,SNWD,0,AUSTIN
USW00013904,20160309,AWND,60,AUSTIN
USW00013904,20160309,TAVG,183,AUSTIN
USW00013904,20160309,WDF2,40,AUSTIN
USW00013904,20160309,WDF5,50,AUSTIN
USW00013904,20160309,WSF2,107,AUSTIN
USW00013904,20160309,WSF5,134,AUSTIN
USW00013904,20160309,WT01,1,AUSTIN
USW00013904,20160309,WT03,1,AUSTIN
USW00013904,20160310,TMAX,183,AUSTIN
USW00013904,20160310,TMIN,150,AUSTIN
USW00013904,20160310,PRCP,94,AUSTIN
USW00013904,20160310,SNOW,0,AUSTIN
USW00013904,20160310,SNWD,0,AUSTIN
USW00013904,20160310,AWND,61,AUSTIN
USW00013904,20160310,TAVG,163,AUSTIN
USW00013904,20160310,WDF2,360,AUSTIN
USW00013904,20160310,WDF5,360,AUSTIN
USW00013904,20160310,WSF2,130,AUSTIN
USW00013904,20160310,WSF5,143,AUSTIN
USW00013904,20160310,WT01,1,AUSTIN
USW00013904,20160310,WT03,1,AUSTIN
USW00013904,20160311,TMAX,239,AUSTIN
USW00013904,20160311,TMIN,156,AUSTIN
USW00013904,20160311,PRCP,33,AUSTIN
USW00013904,20160311,SNOW,0,AUSTIN
USW00013904,20160311,SNWD,0,AUSTIN
USW00013904,20160311,AWND,28,AUSTIN
USW00013904,20160311,TAVG,182,AUSTIN
USW00013904,20160311,WDF2,180,AUSTIN
USW00013904,20160311,WDF5,180,AUSTIN
USW00013904,20160311,WSF2,72,AUSTIN
USW00013904,20160311,WSF5,89,AUSTIN
USW00013904,20160311,WT01,1,AUSTIN
USW00013904,20160312,TMAX,233,AUSTIN
USW00013904,20160312,TMIN,133,AUSTIN
USW00013904,20160312,PRCP,0,AUSTIN
USW00013904,20160312,SNOW,0,AUSTIN
USW00013904,20160312,SNWD,0,AUSTIN
USW00013904,20160312,AWND,27,AUSTIN
USW00013904,20160312,TAVG,176,AUSTIN
USW00013904,20160312,WDF2,210,AUSTIN
USW00013904,20160312,WDF5,190,AUSTIN
USW00013904,20160312,WSF2,67,AUSTIN
USW00013904,20160312,WSF5,85,AUSTIN
USW00013904,20160313,TMAX,294,AUSTIN
USW00013904,20160313,TMIN,128,AUSTIN
USW00013904,20160313,PRCP,0,AUSTIN
USW00013904,20160313,SNOW,0,AUSTIN
USW00013904,20160313,SNWD,0,AUSTIN
USW00013904,20160313,AWND,40,AUSTIN
USW00013904,20160313,TAVG,192,AUSTIN
USW00013904,20160313,WDF2,250,AUSTIN
USW00013904,20160313,WDF5,280,AUSTIN
USW00013904,20160313,WSF2,81,AUSTIN
USW00013904,20160313,WSF5,125,AUSTIN
USW00013904,20160313,WT01,1,AUSTIN
USW00013904,20160314,TMAX,311,AUSTIN
USW00013904,20160314,TMIN,72,AUSTIN
USW00013904,20160314,PRCP,0,AUSTIN
USW00013904,20160314,SNOW,0,AUSTIN
USW00013904,20160314,SNWD,0,AUSTIN
USW00013904,20160314,AWND,40,AUSTIN
USW00013904,20160314,TAVG,203,AUSTIN
USW00013904,20160314,WDF2,190,AUSTIN
USW00013904,20160314,WDF5,210,AUSTIN
USW00013904,20160314,WSF2,98,AUSTIN
USW00013904,20160314,WSF5,130,AUSTIN
USW00013904,20160315,TMAX,300,AUSTIN
USW00013904,20160315,TMIN,172,AUSTIN
USW00013904,20160315,PRCP,0,AUSTIN
USW00013904,20160315,SNOW,0,AUSTIN
USW00013904,20160315,SNWD,0,AUSTIN
USW00013904,20160315,AWND,42,AUSTIN
USW00013904,20160315,TAVG,228,AUSTIN
USW00013904,20160315,WDF2,20,AUSTIN
USW00013904,20160315,WDF5,20,AUSTIN
USW00013904,20160315,WSF2,76,AUSTIN
USW00013904,20160315,WSF5,98,AUSTIN
USW00013904,20160315,WT01,1,AUSTIN
USW00013904,20160315,WT08,1,AUSTIN
USW00013904,20160316,TMAX,261,AUSTIN
USW00013904,20160316,TMIN,111,AUSTIN
USW00013904,20160316,PRCP,0,AUSTIN
USW00013904,20160316,SNOW,0,AUSTIN
USW00013904,20160316,SNWD,0,AUSTIN
USW00013904,20160316,AWND,30,AUSTIN
USW00013904,20160316,TAVG,198,AUSTIN
USW00013904,20160316,WDF2,140,AUSTIN
USW00013904,20160316,WDF5,130,AUSTIN
USW00013904,20160316,WSF2,76,AUSTIN
USW00013904,20160316,WSF5,94,AUSTIN
USW00013904,20160316,WT01,1,AUSTIN
USW00013904,20160316,WT08,1,AUSTIN
USW00013904,20160317,TMAX,267,AUSTIN
USW00013904,20160317,TMIN,172,AUSTIN
USW00013904,20160317,PRCP,3,AUSTIN
USW00013904,20160317,SNOW,0,AUSTIN
USW00013904,20160317,SNWD,0,AUSTIN
USW00013904,20160317,AWND,22,AUSTIN
USW00013904,20160317,TAVG,216,AUSTIN
USW00013904,20160317,WDF2,150,AUSTIN
USW00013904,20160317,WDF5,110,AUSTIN
USW00013904,20160317,WSF2,45,AUSTIN
USW00013904,20160317,WSF5,63,AUSTIN
USW00013904,20160317,WT01,1,AUSTIN
USW00013904,20160318,TMAX,256,AUSTIN
USW00013904,20160318,TMIN,133,AUSTIN
USW00013904,20160318,PRCP,15,AUSTIN
USW00013904,20160318,SNOW,0,AUSTIN
USW00013904,20160318,SNWD,0,AUSTIN
USW00013904,20160318,AWND,33,AUSTIN
USW00013904,20160318,TAVG,216,AUSTIN
USW00013904,20160318,WDF2,360,AUSTIN
USW00013904,20160318,WDF5,10,AUSTIN
USW00013904,20160318,WSF2,116,AUSTIN
USW00013904,20160318,WSF5,143,AUSTIN
USW00013904,20160318,WT01,1,AUSTIN
USW00013904,20160318,WT02,1,AUSTIN
USW00013904,20160318,WT03,1,AUSTIN
USW00013904,20160318,WT08,1,AUSTIN
USW00013904,20160319,TMAX,172,AUSTIN
USW00013904,20160319,TMIN,61,AUSTIN
USW00013904,20160319,PRCP,0,AUSTIN
USW00013904,20160319,SNOW,0,AUSTIN
USW00013904,20160319,SNWD,0,AUSTIN
USW00013904,20160319,AWND,85,AUSTIN
USW00013904,20160319,TAVG,147,AUSTIN
USW00013904,20160319,WDF2,10,AUSTIN
USW00013904,20160319,WDF5,360,AUSTIN
USW00013904,20160319,WSF2,134,AUSTIN
USW00013904,20160319,WSF5,170,AUSTIN
USW00013904,20160320,TMAX,172,AUSTIN
USW00013904,20160320,TMIN,22,AUSTIN
USW00013904,20160320,PRCP,0,AUSTIN
USW00013904,20160320,SNOW,0,AUSTIN
USW00013904,20160320,SNWD,0,AUSTIN
USW00013904,20160320,AWND,42,AUSTIN
USW00013904,20160320,TAVG,105,AUSTIN
USW00013904,20160320,WDF2,350,AUSTIN
USW00013904,20160320,WDF5,10,AUSTIN
USW00013904,20160320,WSF2,103,AUSTIN
USW00013904,20160320,WSF5,157,AUSTIN
USW00013904,20160321,TMAX,189,AUSTIN
USW00013904,20160321,TMIN,0,AUSTIN
USW00013904,20160321,PRCP,0,AUSTIN
USW00013904,20160321,SNOW,0,AUSTIN
USW00013904,20160321,SNWD,0,AUSTIN
USW00013904,20160321,AWND,33,AUSTIN
USW00013904,20160321,TAVG,84,AUSTIN
USW00013904,20160321,WDF2,190,AUSTIN
USW00013904,20160321,WDF5,180,AUSTIN
USW00013904,20160321,WSF2,72,AUSTIN
USW00013904,20160321,WSF5,98,AUSTIN
USW00013904,20160322,TMAX,256,AUSTIN
USW00013904,20160322,TMIN,22,AUSTIN
USW00013904,20160322,PRCP,0,AUSTIN
USW00013904,20160322,SNOW,0,AUSTIN
USW00013904,20160322,SNWD,0,AUSTIN
USW00013904,20160322,AWND,64,AUSTIN
USW00013904,20160322,TAVG,133,AUSTIN
USW00013904,20160322,WDF2,180,AUSTIN
USW00013904,20160322,WDF5,170,AUSTIN
USW00013904,20160322,WSF2,125,AUSTIN
USW00013904,20160322,WSF5,165,AUSTIN
USW00013904,20160323,TMAX,272,AUSTIN
USW00013904,20160323,TMIN,183,AUSTIN
USW00013904,20160323,PRCP,3,AUSTIN
USW00013904,20160323,SNOW,0,AUSTIN
USW00013904,20160323,SNWD,0,AUSTIN
USW00013904,20160323,AWND,72,AUSTIN
USW00013904,20160323,TAVG,210,AUSTIN
USW00013904,20160323,WDF2,180,AUSTIN
USW00013904,20160323,WDF5,170,AUSTIN
USW00013904,20160323,WSF2,107,AUSTIN
USW00013904,20160323,WSF5,148,AUSTIN
USW00013904,20160323,WT01,1,AUSTIN
USW00013904,20160324,TMAX,206,AUSTIN
USW00013904,20160324,TMIN,67,AUSTIN
USW00013904,20160324,PRCP,127,AUSTIN
USW00013904,20160324,SNOW,0,AUSTIN
USW00013904,20160324,SNWD,0,AUSTIN
USW00013904,20160324,AWND,58,AUSTIN
USW00013904,20160324,TAVG,173,AUSTIN
USW00013904,20160324,WDF2,320,AUSTIN
USW00013904,20160324,WDF5,320,AUSTIN
USW00013904,20160324,WSF2,201,AUSTIN
USW00013904,20160324,WSF5,300,AUSTIN
USW00013904,20160324,WT01,1,AUSTIN
USW00013904,20160324,WT03,1,AUSTIN
USW00013904,20160325,TMAX,228,AUSTIN
USW00013904,20160325,TMIN,33,AUSTIN
USW00013904,20160325,PRCP,0,AUSTIN
USW00013904,20160325,SNOW,0,AUSTIN
USW00013904,20160325,SNWD,0,AUSTIN
USW00013904,20160325,AWND,26,AUSTIN
USW00013904,20160325,TAVG,122,AUSTIN
USW00013904,20160325,WDF2,180,AUSTIN
USW00013904,20160325,WDF5,70,AUSTIN
USW00013904,20160325,WSF2,67,AUSTIN
USW00013904,20160325,WSF5,89,AUSTIN
USW00013904,20160326,TMAX,228,AUSTIN
USW00013904,20160326,TMIN,44,AUSTIN
USW00013904,20160326,PRCP,0,AUSTIN
USW00013904,20160326,SNOW,0,AUSTIN
USW00013904,20160326,SNWD,0,AUSTIN
USW00013904,20160326,AWND,17,AUSTIN
USW00013904,20160326,TAVG,139,AUSTIN
USW00013904,20160326,WDF2,150,AUSTIN
USW00013904,20160326,WDF5,160,AUSTIN
USW00013904,20160326,WSF2,67,AUSTIN
USW00013904,20160326,WSF5,89,AUSTIN
USW00013904,20160326,WT01,1,AUSTIN
USW00013904,20160327,TMAX,228,AUSTIN
USW00013904,20160327,TMIN,100,AUSTIN
USW00013904,20160327,PRCP,3,AUSTIN
USW00013904,20160327,SNOW,0,AUSTIN
USW00013904,20160327,SNWD,0,AUSTIN
USW00013904,20160327,AWND,38,AUSTIN
USW00013904,20160327,TAVG,178,AUSTIN
USW00013904,20160327,WDF2,350,AUSTIN
USW00013904,20160327,WDF5,360,AUSTIN
USW00013904,20160327,WSF2,103,AUSTIN
USW00013904,20160327,WSF5,139,AUSTIN
USW00013904,20160327,WT01,1,AUSTIN
USW00013904,20160327,WT02,1,AUSTIN
USW00013904,20160328,TMAX,233,AUSTIN
USW00013904,20160328,TMIN,56,AUSTIN
USW00013904,20160328,PRCP,0,AUSTIN
USW00013904,20160328,SNOW,0,AUSTIN
USW00013904,20160328,SNWD,0,AUSTIN
USW00013904,20160328,AWND,27,AUSTIN
USW00013904,20160328,TAVG,143,AUSTIN
USW00013904,20160328,WDF2,50,AUSTIN
USW00013904,20160328,WDF5,50,AUSTIN
USW00013904,20160328,WSF2,76,AUSTIN
USW00013904,20160328,WSF5,103,AUSTIN
USW00013904,20160329,TMAX,217,AUSTIN
USW00013904,20160329,TMIN,122,AUSTIN
USW00013904,20160329,PRCP,3,AUSTIN
USW00013904,20160329,SNOW,0,AUSTIN
USW00013904,20160329,SNWD,0,AUSTIN
USW00013904,20160329,AWND,36,AUSTIN
USW00013904,20160329,TAVG,173,AUSTIN
USW00013904,20160329,WDF2,150,AUSTIN
USW00013904,20160329,WDF5,150,AUSTIN
USW00013904,20160329,WSF2,67,AUSTIN
USW00013904,20160329,WSF5,85,AUSTIN
USW00013904,20160329,WT01,1,AUSTIN
USW00013904,20160330,TMAX,250,AUSTIN
USW00013904,20160330,TMIN,206,AUSTIN
USW00013904,20160330,PRCP,8,AUSTIN
USW00013904,20160330,SNOW,0,AUSTIN
USW00013904,20160330,SNWD,0,AUSTIN
USW00013904,20160330,AWND,54,AUSTIN
USW00013904,20160330,TAVG,217,AUSTIN
USW00013904,20160330,WDF2,180,AUSTIN
USW00013904,20160330,WDF5,170,AUSTIN
USW00013904,20160330,WSF2,103,AUSTIN
USW00013904,20160330,WSF5,143,AUSTIN
USW00013904,20160330,WT01,1,AUSTIN
USW00013904,20160330,WT08,1,AUSTIN
USW00013904,20160331,TMAX,294,AUSTIN
USW00013904,20160331,TMIN,133,AUSTIN
USW00013904,20160331,PRCP,0,AUSTIN
USW00013904,20160331,SNOW,0,AUSTIN
USW00013904,20160331,SNWD,0,AUSTIN
USW00013904,20160331,AWND,43,AUSTIN
USW00013904,20160331,TAVG,238,AUSTIN
USW00013904,20160331,WDF2,360,AUSTIN
USW00013904,20160331,WDF5,10,AUSTIN
USW00013904,20160331,WSF2,89,AUSTIN
USW00013904,20160331,WSF5,116,AUSTIN
USW00013904,20160331,WT01,1,AUSTIN
USW00013904,20160331,WT08,1,AUSTIN
USW00013904,20160401,TMAX,178,AUSTIN
USW00013904,20160401,TMIN,78,AUSTIN
USW00013904,20160401,PRCP,41,AUSTIN
USW00013904,20160401,SNOW,0,AUSTIN
USW00013904,20160401,SNWD,0,AUSTIN
USW00013904,20160401,AWND,67,AUSTIN
USW00013904,20160401,TAVG,167,AUSTIN
USW00013904,20160401,WDF2,50,AUSTIN
USW00013904,20160401,WDF5,60,AUSTIN
USW00013904,20160401,WSF2,125,AUSTIN
USW00013904,20160401,WSF5,170,AUSTIN
USW00013904,20160401,WT01,1,AUSTIN
USW00013904,20160401,WT03,1,AUSTIN
USW00013904,20160402,TMAX,233,AUSTIN
USW00013904,20160402,TMIN,44,AUSTIN
USW00013904,20160402,PRCP,0,AUSTIN
USW00013904,20160402,SNOW,0,AUSTIN
USW00013904,20160402,SNWD,0,AUSTIN
USW00013904,20160402,AWND,28,AUSTIN
USW00013904,20160402,TAVG,132,AUSTIN
USW00013904,20160402,WDF2,350,AUSTIN
USW00013904,20160402,WDF5,350,AUSTIN
USW00013904,20160402,WSF2,72,AUSTIN
USW00013904,20160402,WSF5,98,AUSTIN
USW00013904,20160403,TMAX,250,AUSTIN
USW00013904,20160403,TMIN,22,AUSTIN
USW00013904,20160403,PRCP,0,AUSTIN
USW00013904,20160403,SNOW,0,AUSTIN
USW00013904,20160403,SNWD,0,AUSTIN
USW00013904,20160403,AWND,25,AUSTIN
USW00013904,20160403,TAVG,137,AUSTIN
USW00013904,20160403,WDF2,200,AUSTIN
USW00013904,20160403,WDF5,200,AUSTIN
USW00013904,20160403,WSF2,63,AUSTIN
USW00013904,20160403,WSF5,107,AUSTIN
USW00013904,20160404,TMAX,272,AUSTIN
USW00013904,20160404,TMIN,78,AUSTIN
USW00013904,20160404,PRCP,0,AUSTIN
USW00013904,20160404,SNOW,0,AUSTIN
USW00013904,20160404,SNWD,0,AUSTIN
USW00013904,20160404,AWND,35,AUSTIN
USW00013904,20160404,TAVG,177,AUSTIN
USW00013904,20160404,WDF2,200,AUSTIN
USW00013904,20160404,WDF5,210,AUSTIN
USW00013904,20160404,WSF2,76,AUSTIN
USW00013904,20160404,WSF5,103,AUSTIN
USW00013904,20160405,TMAX,272,AUSTIN
USW00013904,20160405,TMIN,50,AUSTIN
USW00013904,20160405,PRCP,0,AUSTIN
USW00013904,20160405,SNOW,0,AUSTIN
USW00013904,20160405,SNWD,0,AUSTIN
USW00013904,20160405,AWND,37,AUSTIN
USW00013904,20160405,TAVG,173,AUSTIN
USW00013904,20160405,WDF2,180,AUSTIN
USW00013904,20160405,WDF5,170,AUSTIN
USW00013904,20160405,WSF2,89,AUSTIN
USW00013904,20160405,WSF5,112,AUSTIN
USW00013904,20160406,TMAX,272,AUSTIN
USW00013904,20160406,TMIN,83,AUSTIN
USW00013904,20160406,PRCP,0,AUSTIN
USW00013904,20160406,SNOW,0,AUSTIN
USW00013904,20160406,SNWD,0,AUSTIN
USW00013904,20160406,AWND,41,AUSTIN
USW00013904,20160406,TAVG,202,AUSTIN
USW00013904,20160406,WDF2,10,AUSTIN
USW00013904,20160406,WDF5,10,AUSTIN
USW00013904,20160406,WSF2,98,AUSTIN
USW00013904,20160406,WSF5,130,AUSTIN
USW00013904,20160407,TMAX,289,AUSTIN
USW00013904,20160407,TMIN,50,AUSTIN
USW00013904,20160407,PRCP,0,AUSTIN
USW00013904,20160407,SNOW,0,AUSTIN
USW00013904,20160407,SNWD,0,AUSTIN
USW00013904,20160407,AWND,23,AUSTIN
USW00013904,20160407,TAVG,168,AUSTIN
USW00013904,20160407,WDF2,170,AUSTIN
USW00013904,20160407,WDF5,190,AUSTIN
USW00013904,20160407,WSF2,76,AUSTIN
USW00013904,20160407,WSF5,103,AUSTIN
USW00013904,20160408,TMAX,267,AUSTIN
USW00013904,20160408,TMIN,100,AUSTIN
USW00013904,20160408,PRCP,0,AUSTIN
USW00013904,20160408,SNOW,0,AUSTIN
USW00013904,20160408,SNWD,0,AUSTIN
USW00013904,20160408,AWND,26,AUSTIN
USW00013904,20160408,TAVG,177,AUSTIN
USW00013904,20160408,WDF2,60,AUSTIN
USW00013904,20160408,WDF5,70,AUSTIN
USW00013904,20160408,WSF2,81,AUSTIN
USW00013904,20160408,WSF5,98,AUSTIN
USW00013904,20160409,TMAX,261,AUSTIN
USW00013904,20160409,TMIN,117,AUSTIN
USW00013904,20160409,PRCP,0,AUSTIN
USW00013904,20160409,SNOW,0,AUSTIN
USW00013904,20160409,SNWD,0,AUSTIN
USW00013904,20160409,AWND,34,AUSTIN
USW00013904,20160409,TAVG,179,AUSTIN
USW00013904,20160409,WDF2,140,AUSTIN
USW00013904,20160409,WDF5,150,AUSTIN
USW00013904,20160409,WSF2,98,AUSTIN
USW00013904,20160409,WSF5,116,AUSTIN
USW00013904,20160409,WT03,1,AUSTIN
USW00013904,20160410,TMAX,272,AUSTIN
USW00013904,20160410,TMIN,183,AUSTIN
USW00013904,20160410,PRCP,0,AUSTIN
USW00013904,20160410,SNOW,0,AUSTIN
USW00013904,20160410,SNWD,0,AUSTIN
