país Name,"país Code","serie Name","serie Code","1960 [YR1960]","2017 [YR2017]"
Trinidad y Tobago,"TTO","Población, total","SP.POP.TOTL","848479","1369125"
Uruguay,"URY","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.093","81.004"
Uruguay,"URY","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.782","77.645"
Uruguay,"URY","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","64.852","74.034"
Uruguay,"URY","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1242289239.20493","56156972157.6958"
Uruguay,"URY","Población, hombres","SP.POP.TOTL.MA.IN","1270266","1669888"
Uruguay,"URY","Población, mujeres","SP.POP.TOTL.FE.IN","1268385","1786862"
Uruguay,"URY","Población, total","SP.POP.TOTL","2538651","3456750"
Venezuela,"VEN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","60.96","78.924"
Venezuela,"VEN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","59.253","74.726"
Venezuela,"VEN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","57.69","70.755"
Venezuela,"VEN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","7779090909.09091","NA"
Venezuela,"VEN","Población, hombres","SP.POP.TOTL.MA.IN","4151917","15905033"
Venezuela,"VEN","Población, mujeres","SP.POP.TOTL.FE.IN","3994930","16072032"
Venezuela,"VEN","Población, total","SP.POP.TOTL","8146847","31977065"
,"","","","",""
,"","","","",""
,"","","","",""
Data from Database: Indicadores del desarrollo mundial,"","","","",""
Last Updated: 04/24/2019,"","","","",""
