país Name,"país Code","serie Name","serie Code","1960 [YR1960]","2017 [YR2017]"
Noruega,"NOR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","73.549756097561","82.509756097561"
Noruega,"NOR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","71.34","80.9"
Noruega,"NOR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","5163271598.15702","399488897844.046"
Noruega,"NOR","Población, hombres","SP.POP.TOTL.MA.IN","1783839","2662423"
Noruega,"NOR","Población, mujeres","SP.POP.TOTL.FE.IN","1797400","2614545"
Noruega,"NOR","Población, total","SP.POP.TOTL","3581239","5276968"
Países Bajos,"NLD","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","75.38","83.2"
Países Bajos,"NLD","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","73.3926829268293","81.5609756097561"
Países Bajos,"NLD","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","71.5","80"
Países Bajos,"NLD","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","12276734172.0828","830572618849.828"
Países Bajos,"NLD","Población, hombres","SP.POP.TOTL.MA.IN","5719411","8523714"
Países Bajos,"NLD","Población, mujeres","SP.POP.TOTL.FE.IN","5767220","8607582"
Países Bajos,"NLD","Población, total","SP.POP.TOTL","11486631","17131296"
Polonia,"POL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.6","82"
Polonia,"POL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.6804878048781","77.8512195121951"
Polonia,"POL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","64.9","73.9"
Polonia,"POL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","526465839002.568"
Polonia,"POL","Población, hombres","SP.POP.TOTL.MA.IN","14335301","18339220"
Polonia,"POL","Población, mujeres","SP.POP.TOTL.FE.IN","15302149","19635606"
Polonia,"POL","Población, total","SP.POP.TOTL","29637450","37974826"
Portugal,"PRT","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","65.668","84.3"
Portugal,"PRT","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","62.8089268292683","81.1243902439025"
Portugal,"PRT","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","60.086","78.1"
Portugal,"PRT","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","3193200404.37297","219308128887.409"
Portugal,"PRT","Población, hombres","SP.POP.TOTL.MA.IN","4238063","4874667"
Portugal,"PRT","Población, mujeres","SP.POP.TOTL.FE.IN","4619653","5425633"
Portugal,"PRT","Población, total","SP.POP.TOTL","8857716","10300300"
Reino Unido,"GBR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","74.2","83"
Reino Unido,"GBR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","71.1268292682927","81.1560975609756"
Reino Unido,"GBR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","68.2","79.4"
Reino Unido,"GBR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","72328047042.1588","2637866340434.13"
Reino Unido,"GBR","Población, hombres","SP.POP.TOTL.MA.IN","25304066","32576706"
Reino Unido,"GBR","Población, mujeres","SP.POP.TOTL.FE.IN","27095934","33446584"
Reino Unido,"GBR","Población, total","SP.POP.TOTL","52400000","66023290"
República Checa,"CZE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","73.34","82.6"
República Checa,"CZE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","70.3487804878049","79.4756097560976"
República Checa,"CZE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","67.5","76.5"
República Checa,"CZE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","215913545038.43"
República Checa,"CZE","Población, hombres","SP.POP.TOTL.MA.IN","4669302","5207665"
República Checa,"CZE","Población, mujeres","SP.POP.TOTL.FE.IN","4932704","5386773"
República Checa,"CZE","Población, total","SP.POP.TOTL","9602006","10594438"
República de Moldova,"MDA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","65.791","75.996"
República de Moldova,"MDA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","61.995","71.718"
República de Moldova,"MDA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","58.024","67.441"
República de Moldova,"MDA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","8128493432.07741"
República de Moldova,"MDA","Población, hombres","SP.POP.TOTL.MA.IN","1190215","1702941"
República de Moldova,"MDA","Población, mujeres","SP.POP.TOTL.FE.IN","1353785","1846255"
República de Moldova,"MDA","Población, total","SP.POP.TOTL","2544000","3549196"
República Eslovaca,"SVK","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","72.206","80.7"
República Eslovaca,"SVK","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.9236585365854","77.1658536585366"
República Eslovaca,"SVK","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","67.75","73.8"
República Eslovaca,"SVK","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","95617670260.1144"
República Eslovaca,"SVK","Población, hombres","SP.POP.TOTL.MA.IN","2008036","2644240"
República Eslovaca,"SVK","Población, mujeres","SP.POP.TOTL.FE.IN","2060059","2794992"
República Eslovaca,"SVK","Población, total","SP.POP.TOTL","4068095","5439232"
Rumania,"ROU","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","67.514","79.1"
Rumania,"ROU","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","65.6424390243903","75.309756097561"
Rumania,"ROU","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","63.86","71.7"
Rumania,"ROU","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","211883923504.01"
Rumania,"ROU","Población, hombres","SP.POP.TOTL.MA.IN","8988911","9488259"
Rumania,"ROU","Población, mujeres","SP.POP.TOTL.FE.IN","9417994","10095727"
Rumania,"ROU","Población, total","SP.POP.TOTL","18406905","19583986"
San Marino,"SMR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
San Marino,"SMR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
San Marino,"SMR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
San Marino,"SMR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1632860040.56795"
San Marino,"SMR","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
San Marino,"SMR","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
San Marino,"SMR","Población, total","SP.POP.TOTL","15397","33400"
Serbia,"SRB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","78.7"
Serbia,"SRB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","76.0878048780488"
Serbia,"SRB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","73.6"
Serbia,"SRB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","41431648801.1663"
Serbia,"SRB","Población, hombres","SP.POP.TOTL.MA.IN","NA","3430676"
Serbia,"SRB","Población, mujeres","SP.POP.TOTL.FE.IN","NA","3590182"
Serbia,"SRB","Población, total","SP.POP.TOTL","NA","7020858"
Suecia,"SWE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","74.87","84.1"
Suecia,"SWE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","73.0056097560976","82.3073170731707"
Suecia,"SWE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","71.23","80.6"
Suecia,"SWE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","14842870293.4207","535607385506.432"
Suecia,"SWE","Población, hombres","SP.POP.TOTL.MA.IN","3733198","5033284"
Suecia,"SWE","Población, mujeres","SP.POP.TOTL.FE.IN","3751458","5024414"
Suecia,"SWE","Población, total","SP.POP.TOTL","7484656","10057698"
Suiza,"CHE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","74.11","85.6"
Suiza,"CHE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","71.3134146341463","83.6024390243903"
Suiza,"CHE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","68.65","81.7"
Suiza,"CHE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","9522746719.21614","678965423322.021"
Suiza,"CHE","Población, hombres","SP.POP.TOTL.MA.IN","2580714","4187033"
Suiza,"CHE","Población, mujeres","SP.POP.TOTL.FE.IN","2747113","4263818"
Suiza,"CHE","Población, total","SP.POP.TOTL","5327827","8450851"
Tayikistán,"TJK","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","58.63","74.361"
Tayikistán,"TJK","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","56.152","71.214"
Tayikistán,"TJK","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","53.795","68.428"
Tayikistán,"TJK","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","7146449583.02631"
Tayikistán,"TJK","Población, hombres","SP.POP.TOTL.MA.IN","1015083","4480617"
Tayikistán,"TJK","Población, mujeres","SP.POP.TOTL.FE.IN","1071955","4440726"
Tayikistán,"TJK","Población, total","SP.POP.TOTL","2087038","8921343"
Turkmenistán,"TKM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","58.126","71.449"
Turkmenistán,"TKM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","54.471","67.956"
Turkmenistán,"TKM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","50.966","64.504"
Turkmenistán,"TKM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","37926285714.2857"
Turkmenistán,"TKM","Población, hombres","SP.POP.TOTL.MA.IN","781756","2835287"
Turkmenistán,"TKM","Población, mujeres","SP.POP.TOTL.FE.IN","821502","2922788"
Turkmenistán,"TKM","Población, total","SP.POP.TOTL","1603258","5758075"
Turquía,"TUR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","48.433","79.22"
Turquía,"TUR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.369","76.009"
Turquía,"TUR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.481","72.76"
Turquía,"TUR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","13995067817.5092","851549299635.427"
Turquía,"TUR","Población, hombres","SP.POP.TOTL.MA.IN","13692633","39767135"
Turquía,"TUR","Población, mujeres","SP.POP.TOTL.FE.IN","13779698","40977885"
Turquía,"TUR","Población, total","SP.POP.TOTL","27472331","80745020"
Ucrania,"UKR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.091","76.78"
Ucrania,"UKR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.2995365853659","71.7809756097561"
Ucrania,"UKR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.641","67.02"
Ucrania,"UKR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","112154185121.406"
Ucrania,"UKR","Población, hombres","SP.POP.TOTL.MA.IN","19031945","20726746"
Ucrania,"UKR","Población, mujeres","SP.POP.TOTL.FE.IN","23630204","24104389"
Ucrania,"UKR","Población, total","SP.POP.TOTL","42662149","44831135"
Uzbekistán,"UZB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","62.451","74.23"
Uzbekistán,"UZB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","58.835","71.42"
Uzbekistán,"UZB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","55.116","68.648"
Uzbekistán,"UZB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","49677172714.26"
Uzbekistán,"UZB","Población, hombres","SP.POP.TOTL.MA.IN","4105909","16144750"
Uzbekistán,"UZB","Población, mujeres","SP.POP.TOTL.FE.IN","4443584","16242450"
Uzbekistán,"UZB","Población, total","SP.POP.TOTL","8549493","32387200"
,"","","","",""
,"","","","",""
,"","","","",""
Data from Database: Indicadores del desarrollo mundial,"","","","",""
Last Updated: 04/24/2019,"","","","",""
