país Name,"país Code","serie Name","serie Code","1960 [YR1960]","2017 [YR2017]"
Colombia,"COL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","4031152976.63904","314457601859.523"
Colombia,"COL","Población, hombres","SP.POP.TOTL.MA.IN","8186342","24140123"
Colombia,"COL","Población, mujeres","SP.POP.TOTL.FE.IN","8294041","24925492"
Colombia,"COL","Población, total","SP.POP.TOTL","16480383","49065615"
Comoras,"COM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","42.999","65.675"
Comoras,"COM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","41.447","63.912"
Comoras,"COM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","39.96","62.21"
Comoras,"COM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1068124329.86257"
Comoras,"COM","Población, hombres","SP.POP.TOTL.MA.IN","95076","410534"
Comoras,"COM","Población, mujeres","SP.POP.TOTL.FE.IN","96045","403378"
Comoras,"COM","Población, total","SP.POP.TOTL","191121","813912"
"Congo, República del","COG","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","49.857","66.748"
"Congo, República del","COG","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.602","65.088"
"Congo, República del","COG","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","47.366","63.466"
"Congo, República del","COG","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","131731862.568975","8701334800.21976"
"Congo, República del","COG","Población, hombres","SP.POP.TOTL.MA.IN","514635","2631574"
"Congo, República del","COG","Población, mujeres","SP.POP.TOTL.FE.IN","522585","2629176"
"Congo, República del","COG","Población, total","SP.POP.TOTL","1037220","5260750"
"Congo, República Democrática del","COD","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","42.465","61.543"
"Congo, República Democrática del","COD","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","41.098","60.031"
"Congo, República Democrática del","COD","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","39.64","58.532"
"Congo, República Democrática del","COD","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","3359404117.64706","37642482562.3205"
"Congo, República Democrática del","COD","Población, hombres","SP.POP.TOTL.MA.IN","7283487","40581481"
"Congo, República Democrática del","COD","Población, mujeres","SP.POP.TOTL.FE.IN","7964764","40758507"
"Congo, República Democrática del","COD","Población, total","SP.POP.TOTL","15248251","81339988"
"Corea, República de","KOR","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","55.509","85.7"
"Corea, República de","KOR","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","53.0018048780488","82.6268292682927"
"Corea, República de","KOR","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","50.614","79.7"
"Corea, República de","KOR","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","3957873925.93719","1530750923148.7"
"Corea, República de","KOR","Población, hombres","SP.POP.TOTL.MA.IN","12589155","25752540"
"Corea, República de","KOR","Población, mujeres","SP.POP.TOTL.FE.IN","12423219","25713661"
"Corea, República de","KOR","Población, total","SP.POP.TOTL","25012374","51466201"
"Corea, República Popular Democrática de","PRK","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","53.863","75.296"
"Corea, República Popular Democrática de","PRK","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","51.297","71.887"
"Corea, República Popular Democrática de","PRK","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","48.424","68.255"
"Corea, República Popular Democrática de","PRK","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
"Corea, República Popular Democrática de","PRK","Población, hombres","SP.POP.TOTL.MA.IN","5279170","12467897"
"Corea, República Popular Democrática de","PRK","Población, mujeres","SP.POP.TOTL.FE.IN","6145006","13023068"
"Corea, República Popular Democrática de","PRK","Población, total","SP.POP.TOTL","11424176","25490965"
Costa Rica,"CRI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.996","82.439"
Costa Rica,"CRI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","60.556","80.03"
Costa Rica,"CRI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","59.224","77.682"
Costa Rica,"CRI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","507513829.994855","57285984447.7113"
Costa Rica,"CRI","Población, hombres","SP.POP.TOTL.MA.IN","677930","2453563"
Costa Rica,"CRI","Población, mujeres","SP.POP.TOTL.FE.IN","655110","2452206"
Costa Rica,"CRI","Población, total","SP.POP.TOTL","1333040","4905769"
Côte d'Ivoire,"CIV","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","37.884","55.662"
Côte d'Ivoire,"CIV","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","36.865","54.102"
Côte d'Ivoire,"CIV","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","35.909","52.66"
Côte d'Ivoire,"CIV","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","546203561.571989","37353276059.2518"
Côte d'Ivoire,"CIV","Población, hombres","SP.POP.TOTL.MA.IN","1817335","12307092"
Côte d'Ivoire,"CIV","Población, mujeres","SP.POP.TOTL.FE.IN","1741653","11987658"
Côte d'Ivoire,"CIV","Población, total","SP.POP.TOTL","3558988","24294750"
Croacia,"HRV","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","67.248","80.9"
Croacia,"HRV","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","64.6086585365854","77.8268292682927"
Croacia,"HRV","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","62.095","74.9"
Croacia,"HRV","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","55213087270.6341"
Croacia,"HRV","Población, hombres","SP.POP.TOTL.MA.IN","1988205","1988177"
Croacia,"HRV","Población, mujeres","SP.POP.TOTL.FE.IN","2151976","2136354"
Croacia,"HRV","Población, total","SP.POP.TOTL","4140181","4124531"
Cuba,"CUB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","65.62","81.934"
Cuba,"CUB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","63.834","79.921"
Cuba,"CUB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","62.271","77.953"
Cuba,"CUB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","96851000000"
Cuba,"CUB","Población, hombres","SP.POP.TOTL.MA.IN","3648369","5744765"
Cuba,"CUB","Población, mujeres","SP.POP.TOTL.FE.IN","3492766","5739871"
Cuba,"CUB","Población, total","SP.POP.TOTL","7141135","11484636"
Curacao,"CUW","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","81.5"
Curacao,"CUW","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","78.0170731707317"
Curacao,"CUW","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","74.7"
Curacao,"CUW","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Curacao,"CUW","Población, hombres","SP.POP.TOTL.MA.IN","62564","73395"
Curacao,"CUW","Población, mujeres","SP.POP.TOTL.FE.IN","62262","86780"
Curacao,"CUW","Población, total","SP.POP.TOTL","124826","160175"
Dinamarca,"DNK","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","74","82.9"
Dinamarca,"DNK","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","72.1765853658537","81.0048780487805"
Dinamarca,"DNK","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","70.44","79.2"
Dinamarca,"DNK","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","6248946880.2777","329865537183.471"
Dinamarca,"DNK","Población, hombres","SP.POP.TOTL.MA.IN","2272194","2867362"
Dinamarca,"DNK","Población, mujeres","SP.POP.TOTL.FE.IN","2307409","2897618"
Dinamarca,"DNK","Población, total","SP.POP.TOTL","4579603","5764980"
Djibouti,"DJI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","45.375","64.36"
Djibouti,"DJI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","44.038","62.643"
Djibouti,"DJI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.732","60.994"
Djibouti,"DJI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1844674434.50371"
Djibouti,"DJI","Población, hombres","SP.POP.TOTL.MA.IN","41574","480249"
Djibouti,"DJI","Población, mujeres","SP.POP.TOTL.FE.IN","42062","476736"
Djibouti,"DJI","Población, total","SP.POP.TOTL","83636","956985"
Dominica,"DMA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Dominica,"DMA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Dominica,"DMA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Dominica,"DMA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","496727000"
Dominica,"DMA","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Dominica,"DMA","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Dominica,"DMA","Población, total","SP.POP.TOTL","60011","73925"
Ecuador,"ECU","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","54.538","79.322"
Ecuador,"ECU","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","53.236","76.551"
Ecuador,"ECU","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","51.955","73.869"
Ecuador,"ECU","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","2069465326.41882","104295862000"
Ecuador,"ECU","Población, hombres","SP.POP.TOTL.MA.IN","2272496","8308821"
Ecuador,"ECU","Población, mujeres","SP.POP.TOTL.FE.IN","2273054","8316037"
Ecuador,"ECU","Población, total","SP.POP.TOTL","4545550","16624858"
"Egipto, República Árabe de","EGY","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","49.265","73.969"
"Egipto, República Árabe de","EGY","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","48.056","71.661"
"Egipto, República Árabe de","EGY","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.822","69.453"
"Egipto, República Árabe de","EGY","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","235369129337.711"
"Egipto, República Árabe de","EGY","Población, hombres","SP.POP.TOTL.MA.IN","13674538","49324992"
"Egipto, República Árabe de","EGY","Población, mujeres","SP.POP.TOTL.FE.IN","13321995","48228159"
"Egipto, República Árabe de","EGY","Población, total","SP.POP.TOTL","26996533","97553151"
El Salvador,"SLV","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","52.303","78.126"
El Salvador,"SLV","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","49.969","73.75"
El Salvador,"SLV","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","47.705","69.051"
El Salvador,"SLV","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","24805439600"
El Salvador,"SLV","Población, hombres","SP.POP.TOTL.MA.IN","1361749","2995117"
El Salvador,"SLV","Población, mujeres","SP.POP.TOTL.FE.IN","1401150","3382736"
El Salvador,"SLV","Población, total","SP.POP.TOTL","2762899","6377853"
Emiratos Árabes Unidos,"ARE","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","55.031","78.924"
Emiratos Árabes Unidos,"ARE","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","52.265","77.412"
Emiratos Árabes Unidos,"ARE","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","49.677","76.717"
Emiratos Árabes Unidos,"ARE","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","382575085091.899"
Emiratos Árabes Unidos,"ARE","Población, hombres","SP.POP.TOTL.MA.IN","46355","6806044"
Emiratos Árabes Unidos,"ARE","Población, mujeres","SP.POP.TOTL.FE.IN","46279","2594101"
Emiratos Árabes Unidos,"ARE","Población, total","SP.POP.TOTL","92634","9400145"
Eritrea,"ERI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","39.907","67.749"
Eritrea,"ERI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","38.418","65.536"
Eritrea,"ERI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","36.973","63.398"
Eritrea,"ERI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Eritrea,"ERI","Población, hombres","SP.POP.TOTL.MA.IN","694449","NA"
Eritrea,"ERI","Población, mujeres","SP.POP.TOTL.FE.IN","703042","NA"
Eritrea,"ERI","Población, total","SP.POP.TOTL","1397491","NA"
Eslovenia,"SVN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","72","84.3"
Eslovenia,"SVN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.9780487804878","81.1756097560976"
Eslovenia,"SVN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.1","78.2"
Eslovenia,"SVN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","48769655479.2388"
Eslovenia,"SVN","Población, hombres","SP.POP.TOTL.MA.IN","759149","1026077"
Eslovenia,"SVN","Población, mujeres","SP.POP.TOTL.FE.IN","825571","1040311"
Eslovenia,"SVN","Población, total","SP.POP.TOTL","1584720","2066388"
España,"ESP","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","71.66","86.3"
España,"ESP","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.1092682926829","83.3292682926829"
España,"ESP","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.68","80.5"
España,"ESP","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","12072126075.397","1314314164402.2"
España,"ESP","Población, hombres","SP.POP.TOTL.MA.IN","14791891","22846875"
España,"ESP","Población, mujeres","SP.POP.TOTL.FE.IN","15663109","23746296"
España,"ESP","Población, total","SP.POP.TOTL","30455000","46593171"
Estados Unidos,"USA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","73.1","81.1"
Estados Unidos,"USA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.7707317073171","78.5390243902439"
Estados Unidos,"USA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.6","76.1"
Estados Unidos,"USA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","543300000000","19485394000000"
Estados Unidos,"USA","Población, hombres","SP.POP.TOTL.MA.IN","89503312","160933430"
Estados Unidos,"USA","Población, mujeres","SP.POP.TOTL.FE.IN","91167688","164213691"
Estados Unidos,"USA","Población, total","SP.POP.TOTL","180671000","325147121"
Estonia,"EST","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","72.023","82.2"
Estonia,"EST","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","67.9029024390244","77.6414634146342"
Estonia,"EST","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","63.979","73.3"
Estonia,"EST","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","26611651598.9452"
Estonia,"EST","Población, hombres","SP.POP.TOTL.MA.IN","534851","617254"
Estonia,"EST","Población, mujeres","SP.POP.TOTL.FE.IN","676686","700130"
Estonia,"EST","Población, total","SP.POP.TOTL","1211537","1317384"
Eswatini,"SWZ","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","46.243","61.34"
Eswatini,"SWZ","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","44.285","58.268"
Eswatini,"SWZ","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","42.33","54.932"
Eswatini,"SWZ","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","35076158.4768305","4433664364.24725"
Eswatini,"SWZ","Población, hombres","SP.POP.TOTL.MA.IN","169028","662136"
Eswatini,"SWZ","Población, mujeres","SP.POP.TOTL.FE.IN","180146","705118"
Eswatini,"SWZ","Población, total","SP.POP.TOTL","349174","1367254"
Etiopía,"ETH","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","39.909","67.784"
Etiopía,"ETH","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","38.419","65.874"
Etiopía,"ETH","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","36.974","63.997"
Etiopía,"ETH","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","80561496133.9172"
Etiopía,"ETH","Población, hombres","SP.POP.TOTL.MA.IN","11010787","52406026"
Etiopía,"ETH","Población, mujeres","SP.POP.TOTL.FE.IN","11140491","52551412"
Etiopía,"ETH","Población, total","SP.POP.TOTL","22151278","104957438"
Federación de Rusia,"RUS","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.243","77.41"
Federación de Rusia,"RUS","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","66.0552926829268","72.1190243902439"
Federación de Rusia,"RUS","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","62.067","67.08"
Federación de Rusia,"RUS","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1578417211936.87"
Federación de Rusia,"RUS","Población, hombres","SP.POP.TOTL.MA.IN","53698906","67152910"
Federación de Rusia,"RUS","Población, mujeres","SP.POP.TOTL.FE.IN","66198094","77343830"
Federación de Rusia,"RUS","Población, total","SP.POP.TOTL","119897000","144496740"
Fiji,"FJI","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","58.038","73.647"
Fiji,"FJI","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","55.86","70.417"
Fiji,"FJI","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","53.978","67.535"
Fiji,"FJI","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","112328422.113084","5061202767.42948"
Fiji,"FJI","Población, hombres","SP.POP.TOTL.MA.IN","202612","459669"
Fiji,"FJI","Población, mujeres","SP.POP.TOTL.FE.IN","190774","445833"
Fiji,"FJI","Población, total","SP.POP.TOTL","393386","905502"
Filipinas,"PHL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","59.075","72.816"
Filipinas,"PHL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","57.867","69.238"
Filipinas,"PHL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","56.609","65.941"
Filipinas,"PHL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","6684568805.06881","313595208736.66"
Filipinas,"PHL","Población, hombres","SP.POP.TOTL.MA.IN","13222046","52800818"
Filipinas,"PHL","Población, mujeres","SP.POP.TOTL.FE.IN","13050979","52117272"
Filipinas,"PHL","Población, total","SP.POP.TOTL","26273025","104918090"
Finlandia,"FIN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","72.4","84.4"
Finlandia,"FIN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.819756097561","81.4292682926829"
Finlandia,"FIN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.41","78.6"
Finlandia,"FIN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","5224102195.52771","252301837573.029"
Finlandia,"FIN","Población, hombres","SP.POP.TOTL.MA.IN","2133537","2714364"
Finlandia,"FIN","Población, mujeres","SP.POP.TOTL.FE.IN","2296097","2793850"
Finlandia,"FIN","Población, total","SP.POP.TOTL","4429634","5508214"
Francia,"FRA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","73.3","85.7"
Francia,"FRA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","69.8682926829268","82.5243902439024"
Francia,"FRA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","66.6","79.5"
Francia,"FRA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","62651474946.6007","2582501307216.42"
Francia,"FRA","Población, hombres","SP.POP.TOTL.MA.IN","22770030","32993980"
Francia,"FRA","Población, mujeres","SP.POP.TOTL.FE.IN","24044207","34111533"
Francia,"FRA","Población, total","SP.POP.TOTL","46814237","67105513"
Gabón,"GAB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","41.182","68.173"
Gabón,"GAB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","39.587","66.48"
Gabón,"GAB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","38.035","64.888"
Gabón,"GAB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","141468977.570007","15013950984.084"
Gabón,"GAB","Población, hombres","SP.POP.TOTL.MA.IN","243638","1040227"
Gabón,"GAB","Población, mujeres","SP.POP.TOTL.FE.IN","255546","984910"
Gabón,"GAB","Población, total","SP.POP.TOTL","499184","2025137"
Gambia,"GMB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","33.293","62.831"
Gambia,"GMB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","32.035","61.424"
Gambia,"GMB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","30.851","60.078"
Gambia,"GMB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1489464787.57415"
Gambia,"GMB","Población, hombres","SP.POP.TOTL.MA.IN","180989","1039738"
Gambia,"GMB","Población, mujeres","SP.POP.TOTL.FE.IN","186939","1060830"
Gambia,"GMB","Población, total","SP.POP.TOTL","367928","2100568"
Georgia,"GEO","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","67.365","77.639"
Georgia,"GEO","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","63.651","73.436"
Georgia,"GEO","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","59.686","69.172"
Georgia,"GEO","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","15081338092.2875"
Georgia,"GEO","Población, hombres","SP.POP.TOTL.MA.IN","1698431","1779941"
Georgia,"GEO","Población, mujeres","SP.POP.TOTL.FE.IN","1947169","1948063"
Georgia,"GEO","Población, total","SP.POP.TOTL","3645600","3728004"
Ghana,"GHA","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","46.148","64.058"
Ghana,"GHA","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","45.844","63.033"
Ghana,"GHA","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","45.53","61.976"
Ghana,"GHA","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1217230038.26781","58996776237.7603"
Ghana,"GHA","Población, hombres","SP.POP.TOTL.MA.IN","3380188","14367705"
Ghana,"GHA","Población, mujeres","SP.POP.TOTL.FE.IN","3272099","14465924"
Ghana,"GHA","Población, total","SP.POP.TOTL","6652287","28833629"
Gibraltar,"GIB","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Gibraltar,"GIB","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Gibraltar,"GIB","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Gibraltar,"GIB","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Gibraltar,"GIB","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Gibraltar,"GIB","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Gibraltar,"GIB","Población, total","SP.POP.TOTL","23394","34571"
Granada,"GRD","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","61.709","76.28"
Granada,"GRD","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","60.068","73.78"
Granada,"GRD","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","58.013","71.35"
Granada,"GRD","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","1126882296.2963"
Granada,"GRD","Población, hombres","SP.POP.TOTL.MA.IN","41696","54148"
Granada,"GRD","Población, mujeres","SP.POP.TOTL.FE.IN","48173","53677"
Granada,"GRD","Población, total","SP.POP.TOTL","89869","107825"
Grecia,"GRC","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","70.541","84"
Grecia,"GRC","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","68.1639024390244","81.3878048780488"
Grecia,"GRC","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","65.9","78.9"
Grecia,"GRC","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","4446528164.67559","203085551429.132"
Grecia,"GRC","Población, hombres","SP.POP.TOTL.MA.IN","4084091","5292904"
Grecia,"GRC","Población, mujeres","SP.POP.TOTL.FE.IN","4247634","5460627"
Grecia,"GRC","Población, total","SP.POP.TOTL","8331725","10753531"
Groenlandia,"GRL","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","NA","NA"
Groenlandia,"GRL","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","NA","NA"
Groenlandia,"GRL","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","NA","NA"
Groenlandia,"GRL","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","NA"
Groenlandia,"GRL","Población, hombres","SP.POP.TOTL.MA.IN","NA","NA"
Groenlandia,"GRL","Población, mujeres","SP.POP.TOTL.FE.IN","NA","NA"
Groenlandia,"GRL","Población, total","SP.POP.TOTL","32500","56171"
Guam,"GUM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","63.438","82.227"
Guam,"GUM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","60.97","79.763"
Guam,"GUM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","59.12","77.389"
Guam,"GUM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","5859000000"
Guam,"GUM","Población, hombres","SP.POP.TOTL.MA.IN","39048","83158"
Guam,"GUM","Población, mujeres","SP.POP.TOTL.FE.IN","27694","81071"
Guam,"GUM","Población, total","SP.POP.TOTL","66742","164229"
Guatemala,"GTM","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","47.354","76.83"
Guatemala,"GTM","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","46.702","73.654"
Guatemala,"GTM","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","46.08","70.418"
Guatemala,"GTM","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","1043599900","75620095537.5005"
Guatemala,"GTM","Población, hombres","SP.POP.TOTL.MA.IN","2131919","8324325"
Guatemala,"GTM","Población, mujeres","SP.POP.TOTL.FE.IN","2078828","8589178"
Guatemala,"GTM","Población, total","SP.POP.TOTL","4210747","16913503"
Guinea,"GIN","Esperanza de vida al nacer, mujeres (años)","SP.DYN.LE00.FE.IN","36.067","61.166"
Guinea,"GIN","Esperanza de vida al nacer, total (años)","SP.DYN.LE00.IN","34.89","60.617"
Guinea,"GIN","Esperanza de vida al nacer, varones (años)","SP.DYN.LE00.MA.IN","33.762","60.054"
Guinea,"GIN","PIB (US$ a precios actuales)","NY.GDP.MKTP.CD","NA","10472514514.62"
