Date,Open,High,Low,Close,Adj Close,Volume
1965-10-06,8.525000,8.558333,8.516666,8.558333,0.728727,216000
1965-10-07,8.558333,8.568750,8.516666,8.516666,0.725180,227200
1965-10-08,8.566667,8.600000,8.566667,8.583333,0.730856,360000
1965-10-11,8.608334,8.666667,8.608334,8.650000,0.736532,435200
1965-10-12,8.650000,8.654166,8.541667,8.579166,0.730501,395200
1965-10-13,8.579166,8.625000,8.550000,8.600000,0.732275,264000
1965-10-14,8.600000,8.616667,8.583333,8.583333,0.730856,216000
1965-10-15,8.587500,8.633333,8.587500,8.629167,0.734759,219200
1965-10-18,8.629167,8.695833,8.616667,8.675000,0.738661,552000
1965-10-19,8.683333,8.716666,8.683333,8.695833,0.740435,304000
1965-10-20,8.695833,8.791667,8.679167,8.791667,0.748595,456000
1965-10-21,8.791667,8.825000,8.775000,8.791667,0.748595,376000
1965-10-22,8.800000,8.875000,8.800000,8.816667,0.750724,531200
1965-10-25,8.808333,8.808333,8.775000,8.791667,0.748595,267200
1965-10-26,8.791667,8.816667,8.716666,8.733334,0.743629,352000
1965-10-27,8.758333,8.858334,8.758333,8.841666,0.752853,288000
1965-10-28,8.841666,8.875000,8.825000,8.858334,0.754272,264000
1965-10-29,8.858334,8.883333,8.833333,8.883333,0.756401,144000
1965-11-01,8.883333,8.883333,8.837500,8.883333,0.756614,264000
1965-11-03,8.891666,8.914583,8.891666,8.914583,0.759275,168000
1965-11-04,8.916667,8.966666,8.916667,8.958333,0.763001,371200
1965-11-05,8.958333,8.975000,8.933333,8.941667,0.761582,315200
1965-11-08,8.941667,8.975000,8.908334,8.975000,0.764421,227200
1965-11-09,8.950000,8.950000,8.875000,8.875000,0.755904,299200
1965-11-10,8.875000,8.908334,8.858334,8.887500,0.756968,171200
1965-11-11,8.887500,8.908334,8.875000,8.908334,0.758743,64000
1965-11-12,8.908334,8.975000,8.900000,8.966666,0.763711,275200
1965-11-15,8.975000,9.016666,8.975000,8.975000,0.764421,251200
1965-11-16,8.975000,9.045834,8.975000,9.045834,0.770454,203200
1965-11-17,9.066667,9.150000,9.066667,9.100000,0.775068,323200
1965-11-18,9.083333,9.083333,9.041667,9.041667,0.770099,232000
1965-11-19,9.041667,9.083333,9.016666,9.041667,0.770099,179200
1965-11-22,9.041667,9.233334,9.008333,9.008333,0.767260,120000
1965-11-23,9.008333,9.012500,8.925000,8.925000,0.760162,171200
1965-11-24,8.925000,8.975000,8.900000,8.925000,0.760162,99200
1965-11-26,8.925000,8.945833,8.920834,8.925000,0.760162,208000
1965-11-29,8.908334,8.908334,8.800000,8.800000,0.749516,256000
1965-11-30,8.800000,8.808333,8.700000,8.750000,0.745258,352000
1965-12-01,8.750000,8.795834,8.600000,8.600000,0.732481,424000
1965-12-02,8.512500,8.512500,8.358334,8.358334,0.711898,1115200
1965-12-03,8.358334,8.441667,8.237500,8.441667,0.718996,1907200
1965-12-06,8.441667,8.475000,8.300000,8.366667,0.712608,995200
1965-12-07,8.395833,8.516666,8.395833,8.475000,0.721835,387200
1965-12-08,8.508333,8.583333,8.508333,8.525000,0.726094,376000
1965-12-09,8.550000,8.600000,8.550000,8.595834,0.732127,315200
1965-12-10,8.625000,8.641666,8.625000,8.633333,0.735320,267200
1965-12-13,8.633333,8.650000,8.575000,8.608334,0.733191,419200
1965-12-14,8.608334,8.612500,8.433333,8.441667,0.718996,507200
1965-12-15,8.350000,8.350000,8.250000,8.250000,0.702671,1907200
1965-12-16,8.295834,8.366667,8.295834,8.316667,0.708349,683200
1965-12-17,8.316667,8.329166,8.287500,8.308333,0.707639,576000
1965-12-20,8.308333,8.362500,8.300000,8.362500,0.712253,336000
1965-12-21,8.362500,8.462500,8.358334,8.445833,0.719350,424000
1965-12-22,8.445833,8.558333,8.404166,8.429167,0.717931,528000
1965-12-23,8.391666,8.391666,8.316667,8.316667,0.708349,288000
1965-12-27,8.333333,8.408334,8.333333,8.333333,0.709769,347200
1965-12-28,8.333333,8.370833,8.283334,8.370833,0.712963,363200
1965-12-29,8.360416,8.360416,8.300000,8.300000,0.706930,304000
1965-12-30,8.300000,8.333333,8.300000,8.333333,0.709769,243200
1965-12-31,8.333333,8.333333,8.291667,8.316667,0.708349,195200
1966-01-03,8.291667,8.291667,8.204166,8.225000,0.700542,264000
1966-01-04,8.225000,8.283334,8.200000,8.200000,0.698412,400000
1966-01-05,8.216666,8.300000,8.216666,8.254167,0.703026,432000
1966-01-06,8.258333,8.316667,8.258333,8.300000,0.706930,304000
1966-01-07,8.300000,8.333333,8.258333,8.295834,0.706575,384000
1966-01-10,8.295834,8.312500,8.270833,8.270833,0.704445,256000
1966-01-11,8.291667,8.316667,8.291667,8.295834,0.706575,323200
1966-01-12,8.287500,8.287500,8.241667,8.258333,0.703381,435200
1966-01-13,8.287500,8.316667,8.287500,8.308333,0.707639,328000
1966-01-14,8.308333,8.333333,8.266666,8.266666,0.704090,544000
1966-01-17,8.266666,8.291667,8.187500,8.208333,0.699122,456000
1966-01-18,8.170834,8.170834,8.016666,8.058333,0.686347,587200
1966-01-19,8.050000,8.050000,7.866667,7.975000,0.679249,1392000
1966-01-20,7.975000,8.100000,7.950000,8.058333,0.686347,688000
1966-01-21,8.083333,8.208333,8.083333,8.183333,0.696993,784000
1966-01-24,8.200000,8.250000,8.200000,8.233334,0.701251,528000
1966-01-25,8.233334,8.558333,8.220834,8.475000,0.721835,1672000
1966-01-26,8.475000,8.516666,8.420834,8.433333,0.718286,1187200
1966-01-27,8.433333,8.466666,8.300000,8.375000,0.713318,755200
1966-01-28,8.368750,8.368750,8.233334,8.283334,0.705510,432000
1966-01-31,8.283334,8.300000,8.241667,8.266666,0.704090,496000
1966-02-01,8.266666,8.283334,8.200000,8.200000,0.698412,456000
1966-02-02,8.200000,8.208333,8.133333,8.166667,0.695573,483200
1966-02-03,8.216666,8.270833,8.216666,8.270833,0.704445,563200
1966-02-04,8.270833,8.300000,8.266666,8.291667,0.706220,539200
1966-02-07,8.291667,8.383333,8.291667,8.370833,0.712963,419200
1966-02-08,8.370833,8.475000,8.366667,8.468750,0.721518,659200
1966-02-09,8.516666,8.558333,8.516666,8.537500,0.727376,592000
1966-02-10,8.537500,8.633333,8.533334,8.616667,0.734120,515200
1966-02-11,8.633333,8.745833,8.633333,8.745833,0.745125,443200
1966-02-14,8.741667,8.741667,8.658334,8.658334,0.737670,232000
1966-02-15,8.658334,8.658334,8.516666,8.554167,0.728796,360000
1966-02-16,8.554167,8.658334,8.533334,8.637500,0.735895,339200
1966-02-17,8.637500,8.637500,8.566667,8.568750,0.730038,232000
1966-02-18,8.568750,8.575000,8.500000,8.541667,0.727730,291200
1966-02-21,8.541667,8.566667,8.450000,8.500000,0.724181,347200
1966-02-23,8.493750,8.493750,8.420834,8.450000,0.719921,432000
1966-02-24,8.450000,8.466666,8.408334,8.441667,0.719211,347200
1966-02-25,8.441667,8.550000,8.404166,8.533334,0.727021,352000
1966-02-28,8.533334,8.583333,8.504167,8.583333,0.731280,408000
1966-03-01,8.583333,8.608334,8.366667,8.416667,0.717080,387200
1966-03-02,8.408334,8.408334,8.304167,8.325000,0.709271,579200
1966-03-03,8.325000,8.416667,8.325000,8.387500,0.714596,576000
1966-03-04,8.387500,8.441667,8.387500,8.408334,0.716371,243200
1966-03-07,8.391666,8.391666,8.291667,8.291667,0.706431,400000
1966-03-08,8.291667,8.350000,8.241667,8.283334,0.705721,640000
1966-03-09,8.283334,8.441667,8.283334,8.441667,0.719211,515200
1966-03-10,8.441667,8.525000,8.391666,8.391666,0.714951,592000
1966-03-11,8.391666,8.408334,8.300000,8.333333,0.709981,531200
1966-03-14,8.333333,8.350000,8.316667,8.329166,0.709625,328000
1966-03-15,8.320833,8.320833,8.275000,8.308333,0.707851,352000
1966-03-16,8.308333,8.433333,8.304167,8.375000,0.713531,435200
1966-03-17,8.375000,8.391666,8.291667,8.333333,0.709981,304000
1966-03-18,8.333333,8.375000,8.300000,8.316667,0.708561,227200
1966-03-21,8.366667,8.483334,8.366667,8.483334,0.722760,347200
1966-03-22,8.500000,8.566667,8.500000,8.533334,0.727021,291200
1966-03-23,8.533334,8.541667,8.491667,8.533334,0.727021,216000
1966-03-24,8.541667,8.650000,8.541667,8.616667,0.734120,328000
1966-03-25,8.645833,8.750000,8.645833,8.750000,0.745480,472000
1966-03-28,8.750000,8.750000,8.666667,8.679167,0.739445,491200
1966-03-29,8.679167,8.725000,8.583333,8.650000,0.736960,243200
1966-03-30,8.575000,8.575000,8.500000,8.516666,0.725600,360000
1966-03-31,8.516666,8.616667,8.508333,8.600000,0.732700,264000
1966-04-01,8.600000,8.700000,8.566667,8.683333,0.739800,347200
1966-04-04,8.708333,8.775000,8.708333,8.733334,0.744060,312000
1966-04-05,8.733334,8.850000,8.716666,8.816667,0.751159,336000
1966-04-06,8.816667,8.850000,8.816667,8.850000,0.754000,299200
1966-04-07,8.908334,9.000000,8.908334,9.000000,0.766779,384000
1966-04-11,9.050000,9.168750,9.050000,9.168750,0.781156,483200
1966-04-12,9.168750,9.262500,8.983334,8.983334,0.765359,483200
1966-04-13,8.983334,9.066667,8.883333,9.041667,0.770329,347200
1966-04-14,9.083333,9.337500,9.083333,9.337500,0.795534,840000
1966-04-15,9.337500,9.366667,9.183333,9.216666,0.785239,432000
1966-04-18,9.187500,9.187500,9.083333,9.116667,0.776719,352000
1966-04-19,9.116667,9.216666,9.083333,9.083333,0.773879,312000
1966-04-20,9.108334,9.175000,9.108334,9.133333,0.778139,275200
1966-04-21,9.233334,9.283334,9.233334,9.250000,0.788078,291200
1966-04-22,9.250000,9.300000,9.191667,9.250000,0.788078,299200
1966-04-25,9.250000,9.291667,9.016666,9.016666,0.768199,288000
1966-04-26,9.108334,9.266666,9.108334,9.250000,0.788078,408000
1966-04-27,9.250000,9.366667,9.183333,9.350000,0.796598,328000
1966-04-28,9.329166,9.329166,9.200000,9.250000,0.788078,267200
1966-04-29,9.275000,9.325000,9.275000,9.291667,0.791629,232000
1966-05-02,9.291667,9.350000,9.291667,9.333333,0.795178,251200
1966-05-03,9.325000,9.325000,9.233334,9.287500,0.791274,216000
1966-05-04,9.250000,9.250000,9.125000,9.141666,0.778849,240000
1966-05-05,9.133333,9.133333,8.966666,8.966666,0.763939,288000
1966-05-06,8.900000,8.900000,8.666667,8.841666,0.753289,611200
1966-05-09,8.825000,8.825000,8.650000,8.670834,0.738735,491200
1966-05-10,8.670834,8.791667,8.666667,8.741667,0.744770,531200
1966-05-11,8.808333,8.908334,8.808333,8.854167,0.754355,507200
1966-05-12,8.850000,8.850000,8.733334,8.733334,0.744060,419200
1966-05-13,8.733334,8.733334,8.600000,8.650000,0.736960,611200
1966-05-16,8.650000,8.700000,8.633333,8.666667,0.738381,408000
1966-05-17,8.666667,8.691667,8.608334,8.608334,0.733410,424000
1966-05-18,8.850000,8.850000,8.725000,8.825000,0.751870,499200
1966-05-19,9.000000,9.125000,9.000000,9.053125,0.771306,888000
1966-05-20,9.025000,9.025000,8.925000,9.018750,0.768377,552000
1966-05-23,9.175000,9.300000,9.175000,9.200000,0.783819,864000
1966-05-24,9.256250,9.350000,9.256250,9.325000,0.794706,795200
1966-05-25,9.325000,9.325000,9.200000,9.275000,0.790444,651200
1966-05-26,9.275000,9.287500,9.237500,9.287500,0.791511,443200
1966-05-27,9.287500,9.293750,9.175000,9.275000,0.790444,515200
1966-05-31,9.250000,9.250000,8.993750,9.068750,0.772868,288000
1966-06-01,8.912500,8.912500,8.700000,8.875000,0.756356,824000
1966-06-02,8.875000,9.125000,8.675000,8.675000,0.739311,552000
1966-06-03,8.675000,8.675000,8.487500,8.587500,0.731854,688000
1966-06-06,8.550000,8.550000,8.412500,8.425000,0.718006,424000
1966-06-07,8.400000,8.400000,8.312500,8.350000,0.711613,571200
1966-06-08,8.350000,8.525000,8.337500,8.475000,0.722267,755200
1966-06-09,8.500000,8.725000,8.500000,8.725000,0.743573,832000
1966-06-10,8.725000,8.887500,8.725000,8.725000,0.743573,760000
1966-06-13,8.725000,8.775000,8.600000,8.625000,0.735049,571200
1966-06-14,8.625000,8.650000,8.512500,8.650000,0.737180,635200
1966-06-15,8.650000,8.725000,8.562500,8.562500,0.729724,539200
1966-06-16,8.562500,8.662500,8.562500,8.653125,0.737447,672000
1966-06-17,8.700000,8.925000,8.700000,8.925000,0.760617,944000
1966-06-20,8.962500,9.068750,8.962500,9.062500,0.772335,1000000
1966-06-21,9.075000,9.162500,9.075000,9.075000,0.773400,736000
1966-06-22,9.075000,9.118750,9.000000,9.050000,0.771270,499200
1966-06-23,9.050000,9.068750,8.900000,8.900000,0.758486,659200
1966-06-24,8.900000,8.950000,8.800000,8.875000,0.756356,416000
1966-06-27,8.875000,8.987500,8.756250,8.756250,0.746235,384000
1966-06-28,8.756250,8.825000,8.687500,8.787500,0.748898,400000
1966-06-29,8.781250,8.781250,8.700000,8.703125,0.741707,379200
1966-06-30,8.703125,8.828125,8.656250,8.762500,0.746768,512000
1966-07-01,8.806250,8.912500,8.806250,8.862500,0.755290,592000
1966-07-05,8.850000,8.850000,8.800000,8.850000,0.754225,179200
1966-07-06,8.850000,8.950000,8.800000,8.946875,0.762481,456000
1966-07-07,8.975000,9.037500,8.975000,9.025000,0.769139,560000
1966-07-08,9.018750,9.018750,8.925000,8.931250,0.761149,579200
1966-07-11,8.925000,8.925000,8.850000,8.900000,0.758486,240000
1966-07-12,8.900000,8.987500,8.875000,8.912500,0.759551,203200
1966-07-13,8.906250,8.906250,8.775000,8.775000,0.747833,323200
1966-07-14,8.781250,8.893750,8.781250,8.859375,0.755024,347200
1966-07-15,8.893750,9.000000,8.893750,8.950000,0.762747,192000
1966-07-18,8.950000,9.037500,8.950000,8.950000,0.762747,179200
1966-07-19,8.900000,8.900000,8.800000,8.812500,0.751029,208000
1966-07-20,8.800000,8.800000,8.737500,8.737500,0.744637,211200
1966-07-21,8.756250,8.875000,8.756250,8.871875,0.756089,232000
1966-07-22,8.871875,8.875000,8.800000,8.862500,0.755290,120000
1966-07-25,8.862500,8.875000,8.675000,8.687500,0.740376,216000
1966-07-26,8.687500,8.750000,8.600000,8.675000,0.739311,488000
1966-07-27,8.706250,8.787500,8.706250,8.706250,0.741974,243200
1966-07-28,8.706250,8.725000,8.600000,8.600000,0.732919,208000
1966-07-29,8.600000,8.625000,8.518750,8.518750,0.725995,248000
1966-08-01,8.518750,8.518750,8.303125,8.303125,0.707618,419200
1966-08-02,8.303125,8.343750,8.240625,8.312500,0.708417,563200
1966-08-03,8.312500,8.487500,8.306250,8.450000,0.720136,536000
1966-08-04,8.512500,8.612500,8.512500,8.600000,0.732919,392000
1966-08-05,8.600000,8.618750,8.568750,8.571875,0.730522,187200
1966-08-08,8.571875,8.575000,8.437500,8.575000,0.730789,291200
1966-08-09,8.562500,8.562500,8.475000,8.506250,0.725162,184000
1966-08-10,8.506250,8.506250,8.425000,8.450000,0.720367,184000
1966-08-11,8.450000,8.506250,8.450000,8.506250,0.725162,280000
1966-08-12,8.512500,8.768750,8.512500,8.737500,0.744876,432000
1966-08-15,8.737500,8.750000,8.700000,8.700000,0.741679,352000
1966-08-16,8.687500,8.687500,8.562500,8.587500,0.732088,272000
1966-08-17,8.587500,8.600000,8.462500,8.550000,0.728891,320000
1966-08-18,8.550000,8.575000,8.375000,8.387500,0.715039,347200
1966-08-19,8.387500,8.425000,8.312500,8.387500,0.715039,467200
1966-08-22,8.356250,8.356250,8.100000,8.225000,0.701185,600000
1966-08-23,8.225000,8.250000,8.106250,8.231250,0.701718,531200
1966-08-24,8.231250,8.250000,8.200000,8.200000,0.699054,464000
1966-08-25,8.200000,8.262500,8.106250,8.106250,0.691061,427200
1966-08-26,8.000000,8.000000,7.878125,7.878125,0.671614,680000
1966-08-29,7.787500,7.787500,7.675000,7.675000,0.654298,1048000
1966-08-30,7.675000,7.975000,7.656250,7.968750,0.679340,704000
1966-08-31,7.993750,8.150000,7.993750,8.012500,0.683070,747200
1966-09-01,8.012500,8.100000,8.000000,8.012500,0.683070,504000
1966-09-02,8.012500,8.012500,7.862500,8.000000,0.682004,611200
1966-09-06,8.000000,8.025000,7.925000,7.931250,0.676143,288000
1966-09-07,7.918750,7.918750,7.787500,7.875000,0.671348,536000
1966-09-08,7.862500,7.862500,7.662500,7.731250,0.659093,904000
1966-09-09,7.762500,7.962500,7.762500,7.875000,0.671348,480000
1966-09-12,7.875000,8.037500,7.875000,8.012500,0.683070,1240000
1966-09-13,8.012500,8.075000,7.875000,7.975000,0.679873,491200
1966-09-14,7.981250,8.125000,7.981250,8.087500,0.689464,435200
1966-09-15,8.100000,8.375000,8.100000,8.375000,0.713973,443200
1966-09-16,8.375000,8.462500,8.225000,8.237500,0.702251,515200
1966-09-19,8.237500,8.362500,8.175000,8.225000,0.701185,376000
1966-09-20,8.225000,8.250000,8.050000,8.050000,0.686267,323200
1966-09-21,8.025000,8.025000,7.881250,7.881250,0.671880,312000
1966-09-22,7.881250,7.987500,7.778125,7.978125,0.680139,704000
1966-09-23,7.978125,8.037500,7.931250,7.975000,0.679873,232000
1966-09-26,7.975000,8.162500,7.962500,8.162500,0.695857,192000
1966-09-27,8.162500,8.237500,8.150000,8.187500,0.697989,240000
1966-09-28,8.187500,8.200000,7.975000,7.975000,0.679873,248000
1966-09-29,7.962500,7.962500,7.825000,7.881250,0.671880,360000
1966-09-30,7.881250,7.962500,7.737500,7.937500,0.676676,603200
1966-10-03,7.937500,7.962500,7.762500,7.771875,0.662556,312000
1966-10-04,7.771875,7.887500,7.662500,7.737500,0.659625,867200
1966-10-05,7.750000,7.868750,7.750000,7.750000,0.660692,408000
1966-10-06,7.750000,7.800000,7.625000,7.631250,0.650568,715200
1966-10-07,7.559375,7.559375,7.300000,7.315625,0.623660,1363200
1966-10-10,7.315625,7.750000,7.237500,7.731250,0.659093,1264000
1966-10-11,7.731250,7.862500,7.625000,7.625000,0.650035,747200
1966-10-12,7.625000,7.887500,7.550000,7.825000,0.667085,571200
1966-10-13,7.825000,7.950000,7.787500,7.925000,0.675611,771200
1966-10-14,7.925000,7.950000,7.868750,7.900000,0.673479,331200
1966-10-17,7.900000,8.000000,7.881250,7.912500,0.674544,496000
1966-10-18,7.975000,8.125000,7.975000,8.125000,0.692660,499200
1966-10-19,8.125000,8.150000,7.925000,7.937500,0.676676,224000
1966-10-20,7.950000,8.118750,7.950000,7.962500,0.678807,419200
1966-10-21,7.962500,8.050000,7.950000,8.050000,0.686267,296000
1966-10-24,8.050000,8.112500,8.000000,8.050000,0.686267,296000
1966-10-25,8.100000,8.275000,8.100000,8.237500,0.702251,440000
1966-10-26,8.118750,8.275000,8.100000,8.237500,0.702251,440000
1966-10-27,8.237500,8.334375,8.212500,8.325000,0.709710,315200
1966-10-28,8.325000,8.371875,8.281250,8.371875,0.713706,347200
1966-10-31,8.368750,8.368750,8.150000,8.300000,0.707579,408000
1966-11-01,8.359375,8.500000,8.359375,8.500000,0.724629,467200
1966-11-02,8.537500,8.700000,8.537500,8.612500,0.734220,720000
1966-11-03,8.612500,8.675000,8.500000,8.600000,0.733389,795200
1966-11-04,8.600000,8.675000,8.512500,8.662500,0.738719,408000
1966-11-07,8.662500,8.800000,8.650000,8.725000,0.744049,771200
1966-11-09,8.725000,8.800000,8.725000,8.737500,0.745114,384000
1966-11-10,8.737500,8.862500,8.725000,8.812500,0.751510,488000
1966-11-11,8.806250,8.806250,8.762500,8.800000,0.750444,187200
1966-11-14,8.762500,8.762500,8.675000,8.737500,0.745114,296000
1966-11-15,8.737500,8.812500,8.712500,8.812500,0.751510,379200
1966-11-16,8.856250,9.000000,8.856250,8.962500,0.764302,576000
1966-11-17,8.962500,9.000000,8.862500,8.925000,0.761104,488000
1966-11-18,8.925000,8.925000,8.875000,8.875000,0.756840,323200
1966-11-21,8.837500,8.837500,8.625000,8.700000,0.741916,475200
1966-11-22,8.700000,8.700000,8.625000,8.700000,0.741916,371200
1966-11-23,8.743750,8.925000,8.743750,8.900000,0.758972,432000
1966-11-25,8.900000,9.162500,8.900000,9.156250,0.780824,616000
1966-11-28,9.162500,9.300000,9.162500,9.262500,0.789885,856000
1966-11-29,9.262500,9.375000,9.250000,9.325000,0.795215,464000
1966-11-30,9.325000,9.425000,9.293750,9.400000,0.801610,571200
1966-12-01,9.400000,9.431250,9.250000,9.253125,0.789086,752000
1966-12-02,9.253125,9.275000,9.137500,9.175000,0.782423,416000
1966-12-05,9.175000,9.306250,9.131250,9.306250,0.793615,307200
1966-12-06,9.343750,9.400000,9.343750,9.393750,0.801077,419200
1966-12-07,9.393750,9.562500,9.393750,9.537500,0.813336,544000
1966-12-08,9.537500,9.600000,9.500000,9.575000,0.816535,344000
1966-12-09,9.575000,9.587500,9.387500,9.412500,0.802677,307200
1966-12-12,9.412500,9.550000,9.375000,9.525000,0.812270,440000
1966-12-13,9.537500,9.650000,9.537500,9.556250,0.814935,427200
1966-12-14,9.556250,9.587500,9.475000,9.537500,0.813336,251200
1966-12-15,9.500000,9.500000,9.275000,9.325000,0.795215,323200
1966-12-16,9.306250,9.306250,9.212500,9.281250,0.791484,264000
1966-12-19,9.281250,9.293750,9.237500,9.250000,0.788819,251200
1966-12-20,9.250000,9.325000,9.150000,9.325000,0.795215,248000
1966-12-21,9.325000,9.400000,9.287500,9.300000,0.793083,328000
1966-12-22,9.300000,9.337500,9.237500,9.237500,0.787754,315200
1966-12-23,9.237500,9.240625,9.175000,9.187500,0.783489,232000
1966-12-27,9.175000,9.175000,9.075000,9.143750,0.779758,144000
1966-12-28,9.143750,9.275000,9.125000,9.175000,0.782423,267200
1966-12-29,9.175000,9.237500,9.125000,9.225000,0.786687,168000
1966-12-30,9.234375,9.325000,9.234375,9.287500,0.792017,219200
1967-01-03,9.287500,9.375000,9.225000,9.225000,0.786687,227200
1967-01-04,9.225000,9.237500,9.062500,9.125000,0.778159,507200
1967-01-05,9.125000,9.212500,9.125000,9.212500,0.785621,312000
1967-01-06,9.250000,9.462500,9.250000,9.450000,0.805874,504000
1967-01-09,9.475000,9.650000,9.475000,9.650000,0.822930,400000
1967-01-10,9.675000,9.812500,9.675000,9.725000,0.829326,755200
1967-01-11,9.725000,9.862500,9.600000,9.850000,0.839986,915200
1967-01-12,9.850000,9.912500,9.750000,9.800000,0.835721,691200
1967-01-13,9.800000,9.925000,9.712500,9.912500,0.845316,435200
1967-01-16,9.850000,9.850000,9.537500,9.612500,0.819732,595200
1967-01-17,9.612500,9.800000,9.600000,9.700000,0.827194,555200
1967-01-18,9.725000,9.800000,9.725000,9.775000,0.833590,611200
1967-01-19,9.775000,9.850000,9.712500,9.743750,0.830925,320000
1967-01-20,9.743750,9.750000,9.662500,9.750000,0.831458,299200
1967-01-23,9.781250,9.987500,9.781250,9.937500,0.847448,480000
1967-01-24,9.937500,10.000000,9.900000,9.987500,0.851711,576000
1967-01-25,9.987500,10.006250,9.900000,9.900000,0.844249,656000
1967-01-26,9.900000,9.993750,9.825000,9.925000,0.846382,395200
1967-01-27,9.925000,10.050000,9.887500,10.037500,0.855975,299200
1967-01-30,10.037500,10.112500,10.025000,10.112500,0.862371,499200
1967-01-31,10.112500,10.150000,9.950000,9.987500,0.851711,595200
1967-02-01,9.850000,9.850000,9.762500,9.825000,0.837854,416000
1967-02-02,9.875000,9.975000,9.875000,9.912500,0.845316,387200
1967-02-03,9.925000,10.000000,9.925000,9.975000,0.850646,291200
1967-02-06,9.975000,10.006250,9.950000,9.950000,0.848747,243200
1967-02-07,9.950000,10.000000,9.937500,9.950000,0.848747,88000
1967-02-08,10.000000,10.337500,10.000000,10.237500,0.873271,384000
1967-02-09,10.337500,10.425000,10.337500,10.350000,0.882868,320000
1967-02-10,10.350000,10.425000,10.350000,10.350000,0.882868,219200
1967-02-13,10.350000,10.496875,10.325000,10.496875,0.895396,219200
1967-02-14,10.496875,10.706250,10.475000,10.687500,0.911657,539200
1967-02-15,10.700000,10.881250,10.700000,10.825000,0.923387,328000
1967-02-16,10.825000,10.850000,10.625000,10.656250,0.908991,456000
1967-02-17,10.650000,10.650000,10.575000,10.615625,0.905527,283200
1967-02-20,10.587500,10.587500,10.437500,10.587500,0.903127,392000
1967-02-21,10.587500,10.650000,10.587500,10.600000,0.904193,339200
1967-02-23,10.600000,10.618750,10.500000,10.562500,0.900995,784000
1967-02-24,10.562500,10.725000,10.550000,10.625000,0.906326,256000
1967-02-27,10.587500,10.587500,10.400000,10.400000,0.887133,424000
1967-02-28,10.437500,10.750000,10.437500,10.750000,0.916989,384000
1967-03-01,10.812500,11.000000,10.812500,11.000000,0.938314,587200
1967-03-02,11.000000,11.125000,10.925000,11.031250,0.940980,395200
1967-03-03,11.025000,11.025000,10.825000,11.000000,0.938314,467200
1967-03-06,11.000000,11.250000,10.987500,11.000000,0.938314,424000
1967-03-07,11.000000,11.012500,10.912500,10.975000,0.936181,304000
1967-03-08,10.975000,10.993750,10.900000,10.918750,0.931383,219200
1967-03-09,10.918750,10.962500,10.800000,10.912500,0.930850,283200
1967-03-10,11.006250,11.112500,11.006250,11.006250,0.938847,312000
1967-03-13,11.006250,11.062500,10.981250,11.025000,0.940446,224000
1967-03-14,10.987500,10.987500,10.875000,10.875000,0.927651,227200
1967-03-15,10.875000,11.062500,10.875000,11.050000,0.942579,432000
1967-03-16,11.125000,11.253125,11.125000,11.250000,0.959639,352000
1967-03-17,11.250000,11.256250,11.162500,11.256250,0.960172,272000
1967-03-20,11.256250,11.268750,11.062500,11.100000,0.946844,232000
1967-03-21,11.112500,11.212500,11.112500,11.118750,0.948443,195200
1967-03-22,11.118750,11.118750,11.037500,11.112500,0.947910,312000
1967-03-23,11.212500,11.400000,11.212500,11.387500,0.971368,464000
1967-03-27,11.406250,11.525000,11.406250,11.525000,0.983097,275200
1967-03-28,11.525000,11.525000,11.450000,11.450000,0.976699,283200
1967-03-29,11.450000,11.475000,11.425000,11.425000,0.974566,232000
1967-03-30,11.425000,11.500000,11.425000,11.431250,0.975099,219200
1967-03-31,11.431250,11.493750,11.275000,11.275000,0.961771,331200
1967-04-03,11.187500,11.187500,11.000000,11.000000,0.938314,307200
1967-04-04,11.000000,11.112500,10.925000,11.025000,0.940446,336000
1967-04-05,11.031250,11.175000,11.031250,11.112500,0.947910,315200
1967-04-06,11.250000,11.412500,11.250000,11.337500,0.967103,323200
1967-04-07,11.337500,11.375000,11.162500,11.165625,0.952441,304000
1967-04-10,11.125000,11.125000,10.993750,11.018750,0.939913,384000
1967-04-11,11.050000,11.250000,11.050000,11.250000,0.959639,328000
1967-04-12,11.250000,11.325000,11.162500,11.162500,0.952176,251200
1967-04-13,11.300000,11.412500,11.300000,11.400000,0.972434,480000
1967-04-14,11.400000,11.475000,11.362500,11.462500,0.977766,520000
1967-04-17,11.462500,11.493750,11.450000,11.456250,0.977232,379200
1967-04-18,11.462500,11.512500,11.462500,11.506250,0.981498,496000
1967-04-19,11.600000,11.675000,11.600000,11.675000,0.995893,675200
1967-04-20,11.675000,11.725000,11.587500,11.718750,0.999624,379200
1967-04-21,11.718750,11.768750,11.700000,11.700000,0.998025,464000
1967-04-24,11.700000,11.937500,11.650000,11.831250,1.009221,699200
1967-04-25,11.831250,12.050000,11.825000,12.031250,1.026281,512000
1967-04-26,12.031250,12.087500,11.987500,11.987500,1.022549,392000
1967-04-27,11.987500,12.418750,11.975000,12.412500,1.058802,312000
1967-04-28,12.412500,12.475000,12.356250,12.412500,1.058802,363200
1967-05-01,12.125000,12.125000,11.925000,12.056250,1.028641,315200
1967-05-02,12.056250,12.100000,12.000000,12.068750,1.029707,403200
1967-05-03,12.068750,12.068750,12.012500,12.062500,1.029174,299200
1967-05-04,12.062500,12.068750,12.012500,12.050000,1.028108,280000
1967-05-05,12.031250,12.031250,11.975000,12.012500,1.024908,272000
