Time,"Time Code","Country Name","Country Code","GDP (current US$) [NY.GDP.MKTP.CD]","Mobile cellular subscriptions [IT.CEL.SETS]","Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2]"
1964,"YR1964","Andorra","AND","NA","NA","NA"
1964,"YR1964","Angola","AGO","NA","NA","NA"
1964,"YR1964","Antigua and Barbuda","ATG","NA","NA","NA"
1964,"YR1964","Argentina","ARG","25605249381.7597","NA","NA"
1964,"YR1964","Armenia","ARM","NA","NA","NA"
1964,"YR1964","Aruba","ABW","NA","NA","NA"
1964,"YR1964","Australia","AUS","23758539590.0997","NA","NA"
1964,"YR1964","Austria","AUT","9169983885.71185","NA","NA"
1964,"YR1964","Azerbaijan","AZE","NA","NA","NA"
1964,"YR1964","Bahamas, The","BHS","266666666.666667","NA","NA"
1964,"YR1964","Bahrain","BHR","NA","NA","NA"
1964,"YR1964","Bangladesh","BGD","5386054619.34987","NA","NA"
1964,"YR1964","Barbados","BRB","NA","NA","NA"
1964,"YR1964","Belarus","BLR","NA","NA","NA"
1964,"YR1964","Belgium","BEL","15960106680.6732","NA","NA"
1964,"YR1964","Belize","BLZ","36193826.1234775","NA","NA"
1964,"YR1964","Benin","BEN","269818988.259263","NA","NA"
1964,"YR1964","Bermuda","BMU","107566650.637987","NA","NA"
1964,"YR1964","Bhutan","BTN","NA","NA","NA"
1964,"YR1964","Bolivia","BOL","539491477.320156","NA","NA"
1964,"YR1964","Bosnia and Herzegovina","BIH","NA","NA","NA"
1964,"YR1964","Botswana","BWA","41613969.0506064","NA","NA"
1964,"YR1964","Brazil","BRA","21211892259.9904","NA","NA"
1964,"YR1964","British Virgin Islands","VGB","NA","NA","NA"
1964,"YR1964","Brunei Darussalam","BRN","NA","NA","NA"
1964,"YR1964","Bulgaria","BGR","NA","NA","NA"
1964,"YR1964","Burkina Faso","BFA","410321785.631059","NA","NA"
1964,"YR1964","Burundi","BDI","260750008","NA","NA"
1964,"YR1964","Cabo Verde","CPV","NA","NA","NA"
1964,"YR1964","Cambodia","KHM","782857128.571429","NA","NA"
1964,"YR1964","Cameroon","CMR","782384527.813649","NA","NA"
1964,"YR1964","Canada","CAN","48882938810.2204","NA","NA"
1964,"YR1964","Cayman Islands","CYM","NA","NA","NA"
1964,"YR1964","Central African Republic","CAF","142025069.461676","NA","NA"
1964,"YR1964","Chad","TCD","392247517.602016","NA","NA"
1964,"YR1964","Channel Islands","CHI","NA","NA","NA"
1964,"YR1964","Chile","CHL","5982347826.08696","NA","NA"
1964,"YR1964","China","CHN","59708343488.5043","NA","NA"
1964,"YR1964","Colombia","COL","5973366666.66667","NA","NA"
1964,"YR1964","Comoros","COM","NA","NA","NA"
1964,"YR1964","Congo, Dem. Rep.","COD","2881545272.72727","NA","NA"
1964,"YR1964","Congo, Rep.","COG","185693724.845363","NA","NA"
1964,"YR1964","Costa Rica","CRI","542578367.242598","NA","NA"
1964,"YR1964","Cote d'Ivoire","CIV","921063266.445521","NA","NA"
1964,"YR1964","Croatia","HRV","NA","NA","NA"
1964,"YR1964","Cuba","CUB","NA","NA","NA"
1964,"YR1964","Curacao","CUW","NA","NA","NA"
1964,"YR1964","Cyprus","CYP","NA","NA","NA"
1964,"YR1964","Czech Republic","CZE","NA","NA","NA"
1964,"YR1964","Denmark","DNK","9506678762.77765","NA","NA"
1964,"YR1964","Djibouti","DJI","NA","NA","NA"
1964,"YR1964","Dominica","DMA","NA","NA","NA"
1964,"YR1964","Dominican Republic","DOM","1025599900","NA","NA"
1964,"YR1964","Ecuador","ECU","2244146867.90195","NA","NA"
1964,"YR1964","Egypt, Arab Rep.","EGY","NA","NA","NA"
1964,"YR1964","El Salvador","SLV","NA","NA","NA"
1964,"YR1964","Equatorial Guinea","GNQ","12712471.3960211","NA","NA"
1964,"YR1964","Eritrea","ERI","NA","NA","NA"
1964,"YR1964","Estonia","EST","NA","NA","NA"
1964,"YR1964","Eswatini","SWZ","64979280.4143917","NA","NA"
1964,"YR1964","Ethiopia","ETH","NA","NA","NA"
1964,"YR1964","Faroe Islands","FRO","NA","NA","NA"
1964,"YR1964","Fiji","FJI","140032741.468329","NA","NA"
1964,"YR1964","Finland","FIN","7766655085.78588","NA","NA"
1964,"YR1964","France","FRA","94906593388.3107","NA","NA"
1964,"YR1964","French Polynesia","PYF","NA","NA","NA"
1964,"YR1964","Gabon","GAB","215679855.272553","NA","NA"
1964,"YR1964","Gambia, The","GMB","NA","NA","NA"
1964,"YR1964","Georgia","GEO","NA","NA","NA"
1964,"YR1964","Germany","DEU","NA","NA","NA"
1964,"YR1964","Ghana","GHA","1731296118.87113","NA","NA"
1964,"YR1964","Gibraltar","GIB","NA","NA","NA"
1964,"YR1964","Greece","GRC","6680298250.57961","NA","NA"
1964,"YR1964","Greenland","GRL","NA","NA","NA"
1964,"YR1964","Grenada","GRD","NA","NA","NA"
1964,"YR1964","Guam","GUM","NA","NA","NA"
1964,"YR1964","Guatemala","GTM","1299099900","NA","NA"
1964,"YR1964","Guinea","GIN","NA","NA","NA"
1964,"YR1964","Guinea-Bissau","GNB","NA","NA","NA"
1964,"YR1964","Guyana","GUY","194773376.888526","NA","NA"
1964,"YR1964","Haiti","HTI","325281200","NA","NA"
1964,"YR1964","Honduras","HND","457000000","NA","NA"
1964,"YR1964","Hong Kong SAR, China","HKG","2206466461.26434","NA","NA"
1964,"YR1964","Hungary","HUN","NA","NA","NA"
1964,"YR1964","Iceland","ISL","434267936.914583","NA","NA"
1964,"YR1964","India","IND","56480291292.4818","NA","NA"
1964,"YR1964","Indonesia","IDN","NA","NA","NA"
1964,"YR1964","Iran, Islamic Rep.","IRN","5379845647.31828","NA","NA"
1964,"YR1964","Iraq","IRQ","2340521142.5371","NA","NA"
1964,"YR1964","Ireland","IRL","2766608945.87402","NA","NA"
1964,"YR1964","Isle of Man","IMN","NA","NA","NA"
1964,"YR1964","Israel","ISR","3405333333.33333","NA","NA"
1964,"YR1964","Italy","ITA","63175417019.0094","NA","NA"
1964,"YR1964","Jamaica","JAM","897931401.371972","NA","NA"
1964,"YR1964","Japan","JPN","81749006381.5111","NA","NA"
1964,"YR1964","Jordan","JOR","NA","NA","NA"
1964,"YR1964","Kazakhstan","KAZ","NA","NA","NA"
1964,"YR1964","Kenya","KEN","998759333.643326","NA","NA"
1964,"YR1964","Kiribati","KIR","NA","NA","NA"
1964,"YR1964","Korea, Dem. People’s Rep.","PRK","NA","NA","NA"
1964,"YR1964","Korea, Rep.","KOR","3458518493.92483","NA","NA"
1964,"YR1964","Kosovo","XKX","NA","NA","NA"
1964,"YR1964","Kuwait","KWT","NA","NA","NA"
1964,"YR1964","Kyrgyz Republic","KGZ","NA","NA","NA"
1964,"YR1964","Lao PDR","LAO","NA","NA","NA"
1964,"YR1964","Latvia","LVA","NA","NA","NA"
1964,"YR1964","Lebanon","LBN","NA","NA","NA"
1964,"YR1964","Lesotho","LSO","51938961.2207756","NA","NA"
1964,"YR1964","Liberia","LBR","NA","NA","NA"
1964,"YR1964","Libya","LBY","NA","NA","NA"
1964,"YR1964","Liechtenstein","LIE","NA","NA","NA"
1964,"YR1964","Lithuania","LTU","NA","NA","NA"
1964,"YR1964","Luxembourg","LUX","903158753.943622","NA","NA"
1964,"YR1964","Macao SAR, China","MAC","NA","NA","NA"
1964,"YR1964","Madagascar","MDG","802482182.924192","NA","NA"
1964,"YR1964","Malawi","MWI","194736105.277894","NA","NA"
1964,"YR1964","Malaysia","MYS","2674441395.53116","NA","NA"
1964,"YR1964","Maldives","MDV","NA","NA","NA"
1964,"YR1964","Mali","MLI","NA","NA","NA"
1964,"YR1964","Malta","MLT","NA","NA","NA"
1964,"YR1964","Marshall Islands","MHL","NA","NA","NA"
1964,"YR1964","Mauritania","MRT","151897168.106346","NA","NA"
1964,"YR1964","Mauritius","MUS","NA","NA","NA"
1964,"YR1964","Mexico","MEX","20080000000","NA","NA"
1964,"YR1964","Micronesia, Fed. Sts.","FSM","NA","NA","NA"
1964,"YR1964","Moldova","MDA","NA","NA","NA"
1964,"YR1964","Monaco","MCO","NA","NA","NA"
1964,"YR1964","Mongolia","MNG","NA","NA","NA"
1964,"YR1964","Montenegro","MNE","NA","NA","NA"
1964,"YR1964","Morocco","MAR","2798339768.79755","NA","NA"
1964,"YR1964","Mozambique","MOZ","NA","NA","NA"
1964,"YR1964","Myanmar","MMR","NA","NA","NA"
1964,"YR1964","Namibia","NAM","NA","NA","NA"
1964,"YR1964","Nauru","NRU","NA","NA","NA"
1964,"YR1964","Nepal","NPL","496098775.308642","NA","NA"
1964,"YR1964","Netherlands","NLD","18699380731.3465","NA","NA"
1964,"YR1964","New Caledonia","NCL","NA","NA","NA"
1964,"YR1964","New Zealand","NZL","7274144350.81809","NA","NA"
1964,"YR1964","Nicaragua","NIC","341973758.857143","NA","NA"
1964,"YR1964","Niger","NER","582816358.347155","NA","NA"
1964,"YR1964","Nigeria","NGA","5552822483.55033","NA","NA"
1964,"YR1964","North Macedonia","MKD","NA","NA","NA"
1964,"YR1964","Northern Mariana Islands","MNP","NA","NA","NA"
1964,"YR1964","Norway","NOR","7159202706.48027","NA","NA"
1964,"YR1964","Oman","OMN","NA","NA","NA"
1964,"YR1964","Pakistan","PAK","5130407727.84544","NA","NA"
1964,"YR1964","Palau","PLW","NA","NA","NA"
1964,"YR1964","Panama","PAN","776137500","NA","NA"
1964,"YR1964","Papua New Guinea","PNG","305312043.68649","NA","NA"
1964,"YR1964","Paraguay","PRY","NA","NA","NA"
1964,"YR1964","Peru","PER","4356913870.23504","NA","NA"
1964,"YR1964","Philippines","PHL","5271404668.36735","NA","NA"
1964,"YR1964","Poland","POL","NA","NA","NA"
1964,"YR1964","Portugal","PRT","4235608177.67102","NA","NA"
1964,"YR1964","Puerto Rico","PRI","2570500000","NA","NA"
1964,"YR1964","Qatar","QAT","NA","NA","NA"
1964,"YR1964","Romania","ROU","NA","NA","NA"
1964,"YR1964","Russian Federation","RUS","NA","NA","NA"
1964,"YR1964","Rwanda","RWA","129999994","NA","NA"
1964,"YR1964","Samoa","WSM","NA","NA","NA"
1964,"YR1964","San Marino","SMR","NA","NA","NA"
1964,"YR1964","Sao Tome and Principe","STP","NA","NA","NA"
1964,"YR1964","Saudi Arabia","SAU","NA","NA","NA"
1964,"YR1964","Senegal","SEN","1188930567.71363","NA","NA"
1964,"YR1964","Serbia","SRB","NA","NA","NA"
1964,"YR1964","Seychelles","SYC","15393032.3541529","NA","NA"
1964,"YR1964","Sierra Leone","SLE","371848114.747956","NA","NA"
1964,"YR1964","Singapore","SGP","893734483.209199","NA","NA"
1964,"YR1964","Sint Maarten (Dutch part)","SXM","NA","NA","NA"
1964,"YR1964","Slovak Republic","SVK","NA","NA","NA"
1964,"YR1964","Slovenia","SVN","NA","NA","NA"
1964,"YR1964","Solomon Islands","SLB","NA","NA","NA"
1964,"YR1964","Somalia","SOM","NA","NA","NA"
1964,"YR1964","South Africa","ZAF","10373792524.1495","NA","NA"
1964,"YR1964","South Sudan","SSD","NA","NA","NA"
1964,"YR1964","Spain","ESP","21343844643.7341","NA","NA"
1964,"YR1964","Sri Lanka","LKA","1309747899.15966","NA","NA"
1964,"YR1964","St. Kitts and Nevis","KNA","13416554.8620428","NA","NA"
1964,"YR1964","St. Lucia","LCA","NA","NA","NA"
1964,"YR1964","St. Martin (French part)","MAF","NA","NA","NA"
1964,"YR1964","St. Vincent and the Grenadines","VCT","14758210.3482471","NA","NA"
1964,"YR1964","Sudan","SDN","1611333333.33333","NA","NA"
1964,"YR1964","Suriname","SUR","134400000","NA","NA"
1964,"YR1964","Sweden","SWE","21137242560.8543","NA","NA"
1964,"YR1964","Switzerland","CHE","14480556571.5476","NA","NA"
1964,"YR1964","Syrian Arab Republic","SYR","1339494290.42432","NA","NA"
1964,"YR1964","Tajikistan","TJK","NA","NA","NA"
1964,"YR1964","Tanzania","TZA","NA","NA","NA"
1964,"YR1964","Thailand","THA","3889129942.30769","NA","NA"
1964,"YR1964","Timor-Leste","TLS","NA","NA","NA"
1964,"YR1964","Togo","TGO","166104067.630043","NA","NA"
1964,"YR1964","Tonga","TON","NA","NA","NA"
1964,"YR1964","Trinidad and Tobago","TTO","711893367.55527","NA","NA"
1964,"YR1964","Tunisia","TUN","NA","NA","NA"
1964,"YR1964","Turkey","TUR","11177777777.7778","NA","NA"
1964,"YR1964","Turkmenistan","TKM","NA","NA","NA"
1964,"YR1964","Turks and Caicos Islands","TCA","NA","NA","NA"
1964,"YR1964","Tuvalu","TUV","NA","NA","NA"
1964,"YR1964","Uganda","UGA","589056603.773585","NA","NA"
1964,"YR1964","Ukraine","UKR","NA","NA","NA"
1964,"YR1964","United Arab Emirates","ARE","NA","NA","NA"
1964,"YR1964","United Kingdom","GBR","93387598813.9269","NA","NA"
1964,"YR1964","United States","USA","685800000000","NA","NA"
1964,"YR1964","Uruguay","URY","1975701816.46615","NA","NA"
1964,"YR1964","Uzbekistan","UZB","NA","NA","NA"
1964,"YR1964","Vanuatu","VUT","NA","NA","NA"
1964,"YR1964","Venezuela, RB","VEN","8099318181.81818","NA","NA"
1964,"YR1964","Vietnam","VNM","NA","NA","NA"
1964,"YR1964","Virgin Islands (U.S.)","VIR","53800000","NA","NA"
1964,"YR1964","West Bank and Gaza","PSE","NA","NA","NA"
1964,"YR1964","Yemen, Rep.","YEM","NA","NA","NA"
1964,"YR1964","Zambia","ZMB","839428571.428571","NA","NA"
1964,"YR1964","Zimbabwe","ZWE","1217138000","NA","NA"
1965,"YR1965","Afghanistan","AFG","1006666637.77778","0","0"
1965,"YR1965","Albania","ALB","NA","0","0"
1965,"YR1965","Algeria","DZA","3136258896.9233","0","0"
1965,"YR1965","American Samoa","ASM","NA","0","0"
1965,"YR1965","Andorra","AND","NA","0","0"
1965,"YR1965","Angola","AGO","NA","0","0"
1965,"YR1965","Antigua and Barbuda","ATG","NA","0","0"
1965,"YR1965","Argentina","ARG","28344705966.6389","0","0"
1965,"YR1965","Armenia","ARM","NA","0","0"
1965,"YR1965","Aruba","ABW","NA","0","0"
1965,"YR1965","Australia","AUS","25931235300.7056","0","0"
1965,"YR1965","Austria","AUT","9994070615.85997","0","0"
1965,"YR1965","Azerbaijan","AZE","NA","0","0"
1965,"YR1965","Bahamas, The","BHS","300392156.862745","0","0"
1965,"YR1965","Bahrain","BHR","NA","0","0"
1965,"YR1965","Bangladesh","BGD","5906636557.00092","0","0"
1965,"YR1965","Barbados","BRB","NA","0","0"
1965,"YR1965","Belarus","BLR","NA","0","0"
1965,"YR1965","Belgium","BEL","17371457607.9374","0","0"
1965,"YR1965","Belize","BLZ","40069930.0699301","0","0"
1965,"YR1965","Benin","BEN","289908720.648622","0","0"
1965,"YR1965","Bermuda","BMU","114339048.962736","0","0"
1965,"YR1965","Bhutan","BTN","NA","0","0"
1965,"YR1965","Bolivia","BOL","604377104.377104","0","0"
1965,"YR1965","Bosnia and Herzegovina","BIH","NA","0","0"
1965,"YR1965","Botswana","BWA","45790869.7473126","0","0"
1965,"YR1965","Brazil","BRA","21790035117.19","0","0"
1965,"YR1965","British Virgin Islands","VGB","NA","0","0"
1965,"YR1965","Brunei Darussalam","BRN","114040245.655299","0","0"
1965,"YR1965","Bulgaria","BGR","NA","0","0"
1965,"YR1965","Burkina Faso","BFA","422916848.424208","0","0"
1965,"YR1965","Burundi","BDI","158994962.962963","0","0"
1965,"YR1965","Cabo Verde","CPV","NA","0","0"
1965,"YR1965","Cambodia","KHM","868571428.571429","0","0"
1965,"YR1965","Cameroon","CMR","814139855.756458","0","0"
1965,"YR1965","Canada","CAN","53909570342.169","0","0"
1965,"YR1965","Cayman Islands","CYM","NA","0","0"
1965,"YR1965","Central African Republic","CAF","150574816.300764","0","0"
1965,"YR1965","Chad","TCD","416926302.963509","0","0"
1965,"YR1965","Channel Islands","CHI","NA","NA","NA"
1965,"YR1965","Chile","CHL","6026593750","0","0"
1965,"YR1965","China","CHN","70436266146.7219","0","0"
1965,"YR1965","Colombia","COL","5760761904.7619","0","0"
1965,"YR1965","Comoros","COM","NA","0","0"
1965,"YR1965","Congo, Dem. Rep.","COD","4043901818.18182","0","0"
1965,"YR1965","Congo, Rep.","COG","198318063.860841","0","0"
1965,"YR1965","Costa Rica","CRI","592981162.264151","0","0"
1965,"YR1965","Cote d'Ivoire","CIV","919771356.426097","0","0"
1965,"YR1965","Croatia","HRV","NA","0","0"
1965,"YR1965","Cuba","CUB","NA","0","0"
1965,"YR1965","Curacao","CUW","NA","NA","NA"
1965,"YR1965","Cyprus","CYP","NA","0","0"
1965,"YR1965","Czech Republic","CZE","NA","0","0"
1965,"YR1965","Denmark","DNK","10678897387.0006","0","0"
1965,"YR1965","Djibouti","DJI","NA","0","0"
1965,"YR1965","Dominica","DMA","NA","0","0"
1965,"YR1965","Dominican Republic","DOM","888100000","0","0"
1965,"YR1965","Ecuador","ECU","2387048255.45173","0","0"
1965,"YR1965","Egypt, Arab Rep.","EGY","4948667540.41066","0","0"
1965,"YR1965","El Salvador","SLV","877720000","0","0"
1965,"YR1965","Equatorial Guinea","GNQ","64748333.3333333","0","0"
1965,"YR1965","Eritrea","ERI","NA","0","0"
1965,"YR1965","Estonia","EST","NA","0","0"
1965,"YR1965","Eswatini","SWZ","70278594.4281114","0","0"
1965,"YR1965","Ethiopia","ETH","NA","0","0"
1965,"YR1965","Faroe Islands","FRO","NA","0","0"
1965,"YR1965","Fiji","FJI","147084750.031482","0","0"
1965,"YR1965","Finland","FIN","8589340019.02985","0","0"
1965,"YR1965","France","FRA","102160571409.274","0","0"
1965,"YR1965","French Polynesia","PYF","176534589.603389","0","0"
1965,"YR1965","Gabon","GAB","226474285.587116","0","0"
1965,"YR1965","Gambia, The","GMB","NA","0","0"
1965,"YR1965","Georgia","GEO","NA","0","0"
1965,"YR1965","Germany","DEU","NA","0","0"
1965,"YR1965","Ghana","GHA","2053462872.38275","0","0"
1965,"YR1965","Gibraltar","GIB","NA","0","0"
1965,"YR1965","Greece","GRC","7600579093.1158","0","0"
1965,"YR1965","Greenland","GRL","NA","0","0"
1965,"YR1965","Grenada","GRD","NA","0","0"
1965,"YR1965","Guam","GUM","NA","0","0"
1965,"YR1965","Guatemala","GTM","1331399900","0","0"
1965,"YR1965","Guinea","GIN","NA","0","0"
1965,"YR1965","Guinea-Bissau","GNB","NA","0","0"
1965,"YR1965","Guyana","GUY","213235294.117647","0","0"
1965,"YR1965","Haiti","HTI","353251800","0","0"
1965,"YR1965","Honduras","HND","508650000","0","0"
1965,"YR1965","Hong Kong SAR, China","HKG","2435078534.03141","0","0"
1965,"YR1965","Hungary","HUN","NA","0","0"
1965,"YR1965","Iceland","ISL","523694949.370689","0","0"
1965,"YR1965","India","IND","59554856000.0288","0","0"
1965,"YR1965","Indonesia","IDN","NA","0","0"
1965,"YR1965","Iran, Islamic Rep.","IRN","6197319929.69081","0","0"
1965,"YR1965","Iraq","IRQ","NA","0","0"
1965,"YR1965","Ireland","IRL","2945704142.99765","0","0"
1965,"YR1965","Isle of Man","IMN","NA","NA","NA"
1965,"YR1965","Israel","ISR","3663333333.33333","NA","NA"
1965,"YR1965","Italy","ITA","67978153850.5191","0","0"
1965,"YR1965","Jamaica","JAM","972140557.188856","0","0"
1965,"YR1965","Japan","JPN","90950278257.7778","0","0"
1965,"YR1965","Jordan","JOR","599831979.837581","0","0"
1965,"YR1965","Kazakhstan","KAZ","NA","0","0"
1965,"YR1965","Kenya","KEN","997919319.980049","0","0"
1965,"YR1965","Kiribati","KIR","NA","0","0"
1965,"YR1965","Korea, Dem. People’s Rep.","PRK","NA","0","0"
1965,"YR1965","Korea, Rep.","KOR","3120307807.80781","0","0"
1965,"YR1965","Kosovo","XKX","NA","NA","NA"
1965,"YR1965","Kuwait","KWT","2097451694.2033","0","0"
1965,"YR1965","Kyrgyz Republic","KGZ","NA","0","0"
1965,"YR1965","Lao PDR","LAO","NA","0","0"
1965,"YR1965","Latvia","LVA","NA","0","0"
1965,"YR1965","Lebanon","LBN","NA","0","0"
1965,"YR1965","Lesotho","LSO","54878902.4219516","0","0"
1965,"YR1965","Liberia","LBR","NA","0","0"
1965,"YR1965","Libya","LBY","NA","0","0"
1965,"YR1965","Liechtenstein","LIE","NA","NA","NA"
1965,"YR1965","Lithuania","LTU","NA","0","0"
1965,"YR1965","Luxembourg","LUX","921600736.304026","0","0"
1965,"YR1965","Macao SAR, China","MAC","NA","0","0"
1965,"YR1965","Madagascar","MDG","833563472.162352","0","0"
1965,"YR1965","Malawi","MWI","229455410.891782","0","0"
1965,"YR1965","Malaysia","MYS","2956356984.18921","0","0"
1965,"YR1965","Maldives","MDV","NA","0","0"
1965,"YR1965","Mali","MLI","NA","0","0"
1965,"YR1965","Malta","MLT","NA","0","0"
1965,"YR1965","Marshall Islands","MHL","NA","0","0"
1965,"YR1965","Mauritania","MRT","172767213.286362","0","0"
1965,"YR1965","Mauritius","MUS","NA","0","0"
1965,"YR1965","Mexico","MEX","21840000000","0","0"
1965,"YR1965","Micronesia, Fed. Sts.","FSM","NA","0","0"
1965,"YR1965","Moldova","MDA","NA","0","0"
1965,"YR1965","Monaco","MCO","NA","0","0"
1965,"YR1965","Mongolia","MNG","NA","0","0"
1965,"YR1965","Montenegro","MNE","NA","NA","NA"
1965,"YR1965","Morocco","MAR","2948325264.30195","0","0"
1965,"YR1965","Mozambique","MOZ","NA","0","0"
1965,"YR1965","Myanmar","MMR","NA","0","0"
1965,"YR1965","Namibia","NAM","NA","0","0"
1965,"YR1965","Nauru","NRU","NA","0","0"
1965,"YR1965","Nepal","NPL","735267082.294264","0","0"
1965,"YR1965","Netherlands","NLD","21000586933.2041","0","0"
1965,"YR1965","New Caledonia","NCL","159594493.548808","0","0"
1965,"YR1965","New Zealand","NZL","5654463586.00366","0","0"
1965,"YR1965","Nicaragua","NIC","566542872.357143","0","0"
1965,"YR1965","Niger","NER","673383604.238783","0","0"
1965,"YR1965","Nigeria","NGA","5874422511.54977","0","0"
1965,"YR1965","North Macedonia","MKD","NA","0","0"
1965,"YR1965","Northern Mariana Islands","MNP","NA","0","0"
1965,"YR1965","Norway","NOR","8058681060.159","0","0"
1965,"YR1965","Oman","OMN","63287594.5113414","0","0"
1965,"YR1965","Pakistan","PAK","5884712095.75809","0","0"
1965,"YR1965","Palau","PLW","NA","NA","NA"
1965,"YR1965","Panama","PAN","852485300","0","0"
1965,"YR1965","Papua New Guinea","PNG","344159480.344943","0","0"
1965,"YR1965","Paraguay","PRY","443587301.587302","0","0"
1965,"YR1965","Peru","PER","5166861068.42164","0","0"
1965,"YR1965","Philippines","PHL","5784398976.9821","0","0"
1965,"YR1965","Poland","POL","NA","0","0"
1965,"YR1965","Portugal","PRT","4687464054.83455","0","0"
1965,"YR1965","Puerto Rico","PRI","2881500000","0","0"
1965,"YR1965","Qatar","QAT","NA","0","0"
1965,"YR1965","Romania","ROU","NA","0","0"
1965,"YR1965","Russian Federation","RUS","NA","0","0"
1965,"YR1965","Rwanda","RWA","148799980","0","0"
1965,"YR1965","Samoa","WSM","NA","0","0"
1965,"YR1965","San Marino","SMR","NA","NA","NA"
1965,"YR1965","Sao Tome and Principe","STP","NA","0","0"
1965,"YR1965","Saudi Arabia","SAU","NA","NA","NA"
1965,"YR1965","Senegal","SEN","1210058396.0603","0","0"
1965,"YR1965","Serbia","SRB","NA","NA","NA"
1965,"YR1965","Seychelles","SYC","15603032.7955465","0","0"
1965,"YR1965","Sierra Leone","SLE","359379856.248057","0","0"
1965,"YR1965","Singapore","SGP","974193126.878348","0","0"
1965,"YR1965","Sint Maarten (Dutch part)","SXM","NA","NA","NA"
1965,"YR1965","Slovak Republic","SVK","NA","0","0"
1965,"YR1965","Slovenia","SVN","NA","0","0"
1965,"YR1965","Solomon Islands","SLB","NA","0","0"
1965,"YR1965","Somalia","SOM","NA","0","0"
1965,"YR1965","South Africa","ZAF","11334173316.5337","0","0"
1965,"YR1965","South Sudan","SSD","NA","NA","NA"
1965,"YR1965","Spain","ESP","24756958694.9238","0","0"
1965,"YR1965","Sri Lanka","LKA","1698319327.73109","0","0"
1965,"YR1965","St. Kitts and Nevis","KNA","13593932.3220537","0","0"
1965,"YR1965","St. Lucia","LCA","NA","0","0"
1965,"YR1965","St. Martin (French part)","MAF","NA","NA","NA"
1965,"YR1965","St. Vincent and the Grenadines","VCT","15108207.4316047","0","0"
1965,"YR1965","Sudan","SDN","1679333333.33333","0","0"
1965,"YR1965","Suriname","SUR","154150000","0","0"
1965,"YR1965","Sweden","SWE","23260320646.2745","0","0"
1965,"YR1965","Switzerland","CHE","15346741669.7575","0","0"
1965,"YR1965","Syrian Arab Republic","SYR","1472036550.70992","0","0"
1965,"YR1965","Tajikistan","TJK","NA","0","0"
1965,"YR1965","Tanzania","TZA","NA","0","0"
1965,"YR1965","Thailand","THA","4388937649.03846","0","0"
1965,"YR1965","Timor-Leste","TLS","NA","NA","NA"
1965,"YR1965","Togo","TGO","187300336.365369","0","0"
1965,"YR1965","Tonga","TON","NA","0","0"
1965,"YR1965","Trinidad and Tobago","TTO","736568861.926151","0","0"
1965,"YR1965","Tunisia","TUN","991047619.047619","0","0"
1965,"YR1965","Turkey","TUR","11944444444.4444","0","0"
1965,"YR1965","Turkmenistan","TKM","NA","0","0"
1965,"YR1965","Turks and Caicos Islands","TCA","NA","0","0"
1965,"YR1965","Tuvalu","TUV","NA","0","0"
1965,"YR1965","Uganda","UGA","884873949.579832","0","0"
1965,"YR1965","Ukraine","UKR","NA","0","0"
1965,"YR1965","United Arab Emirates","ARE","NA","NA","NA"
1965,"YR1965","United Kingdom","GBR","100595782309.165","0","0"
1965,"YR1965","United States","USA","743700000000","0","0"
1965,"YR1965","Uruguay","URY","1890769326.14221","0","0"
1965,"YR1965","Uzbekistan","UZB","NA","0","0"
1965,"YR1965","Vanuatu","VUT","NA","0","0"
1965,"YR1965","Venezuela, RB","VEN","8427777777.77778","0","0"
1965,"YR1965","Vietnam","VNM","NA","0","0"
1965,"YR1965","Virgin Islands (U.S.)","VIR","66500000","0","0"
1965,"YR1965","West Bank and Gaza","PSE","NA","NA","NA"
1965,"YR1965","Yemen, Rep.","YEM","NA","0","0"
1965,"YR1965","Zambia","ZMB","1082857142.85714","0","0"
1965,"YR1965","Zimbabwe","ZWE","1311435800","0","0"
1966,"YR1966","Afghanistan","AFG","1399999966.66667","NA","NA"
1966,"YR1966","Albania","ALB","NA","NA","NA"
1966,"YR1966","Algeria","DZA","3039834558.74906","NA","NA"
1966,"YR1966","American Samoa","ASM","NA","NA","NA"
1966,"YR1966","Andorra","AND","NA","NA","NA"
1966,"YR1966","Angola","AGO","NA","NA","NA"
1966,"YR1966","Antigua and Barbuda","ATG","NA","NA","NA"
1966,"YR1966","Argentina","ARG","28630474727.9023","NA","NA"
1966,"YR1966","Armenia","ARM","NA","NA","NA"
1966,"YR1966","Aruba","ABW","NA","NA","NA"
1966,"YR1966","Australia","AUS","27261731436.891","NA","NA"
1966,"YR1966","Austria","AUT","10887682273.1014","NA","NA"
1966,"YR1966","Azerbaijan","AZE","NA","NA","NA"
1966,"YR1966","Bahamas, The","BHS","340000000","NA","NA"
1966,"YR1966","Bahrain","BHR","NA","NA","NA"
1966,"YR1966","Bangladesh","BGD","6439687598.32325","NA","NA"
1966,"YR1966","Barbados","BRB","NA","NA","NA"
1966,"YR1966","Belarus","BLR","NA","NA","NA"
1966,"YR1966","Belgium","BEL","18651883472.4808","NA","NA"
1966,"YR1966","Belize","BLZ","44405594.4055944","NA","NA"
1966,"YR1966","Benin","BEN","302925280.773564","NA","NA"
1966,"YR1966","Bermuda","BMU","134173373.782802","NA","NA"
1966,"YR1966","Bhutan","BTN","NA","NA","NA"
